gene,temperature,n,score_combined,max_combined,min_combined
abd1,23,2,0.5533619546217066,0.8417818379548976,0.35900608419369145
abd1,27,2,0.8417818379548976,0.8417818379548976,0.35900608419369145
abd1,30,2,0.35900608419369145,0.8417818379548976,0.35900608419369145
act1,23,14,-0.17021265044682277,0.1325762277995293,-12.082969675926881
act1,27,13,0.1325762277995293,0.1325762277995293,-12.082969675926881
act1,30,16,-0.9052920681511313,0.1325762277995293,-12.082969675926881
act1,33,12,-12.082969675926881,0.1325762277995293,-12.082969675926881
afg2,23,1,-8.329592011810238,-8.329592011810238,-8.329592011810238
ala1,30,1,0.48460396023467334,0.48460396023467334,0.48460396023467334
alg1,23,2,0.38989241751758447,0.6878221711002999,0.38989241751758447
alg1,27,2,0.5020731792937905,0.6878221711002999,0.38989241751758447
alg1,30,2,0.4248923157823956,0.6878221711002999,0.38989241751758447
alg1,33,2,0.6878221711002999,0.6878221711002999,0.38989241751758447
alg2,23,1,-1.6838807859277969,-1.5324380394658206,-1.6838807859277969
alg2,27,1,-1.654241736238368,-1.5324380394658206,-1.6838807859277969
alg2,30,1,-1.5324380394658206,-1.5324380394658206,-1.6838807859277969
ame1,27,1,-1.964523184027029,-1.964523184027029,-10.971582645088255
ame1,30,1,-2.8320901897647874,-1.964523184027029,-10.971582645088255
ame1,33,1,-10.971582645088255,-1.964523184027029,-10.971582645088255
apc2,23,2,0.8684420014712708,1.0163473452958534,-7.89930633674927
apc2,27,2,1.0163473452958534,1.0163473452958534,-7.89930633674927
apc2,30,2,0.25247451326387516,1.0163473452958534,-7.89930633674927
apc2,33,2,-7.89930633674927,1.0163473452958534,-7.89930633674927
arc35,23,1,-0.6385204305142923,-0.6385204305142923,-2.2607156505704475
arc35,27,2,-2.2607156505704475,-0.6385204305142923,-2.2607156505704475
arp2,30,2,1.0659063940158633,1.0659063940158633,1.0659063940158633
arp3,23,3,-0.0713165042051379,0.846984447036124,-1.4353564341012017
arp3,27,2,0.481481582956251,0.846984447036124,-1.4353564341012017
arp3,30,2,-1.4353564341012017,0.846984447036124,-1.4353564341012017
arp3,33,2,0.846984447036124,0.846984447036124,-1.4353564341012017
ask1,23,5,0.7643923161976712,0.7643923161976712,-11.14498271832869
ask1,27,5,-1.8195232901360454,0.7643923161976712,-11.14498271832869
ask1,30,5,-3.136689986350385,0.7643923161976712,-11.14498271832869
ask1,33,3,-11.14498271832869,0.7643923161976712,-11.14498271832869
bbp1,23,1,2.9685095016753804,3.9251748436041165,1.0010009627329768
bbp1,27,1,3.9251748436041165,3.9251748436041165,1.0010009627329768
bbp1,30,1,2.329255279802278,3.9251748436041165,1.0010009627329768
bbp1,33,1,1.0010009627329768,3.9251748436041165,1.0010009627329768
bet1,23,1,-0.6178822306436677,0.3293777799535479,-1.2602246889630089
bet1,27,1,0.3293777799535479,0.3293777799535479,-1.2602246889630089
bet1,30,1,-1.2602246889630089,0.3293777799535479,-1.2602246889630089
bet2,23,2,0.8558075051449768,2.0668241735427197,0.7113419954412432
bet2,27,2,2.0668241735427197,2.0668241735427197,0.7113419954412432
bet2,30,2,0.7113419954412432,2.0668241735427197,0.7113419954412432
bet2,33,2,2.004625045482665,2.0668241735427197,0.7113419954412432
bms1,23,1,0.04299701342060268,1.7555927851418862,0.04299701342060268
bms1,27,1,1.7555927851418862,1.7555927851418862,0.04299701342060268
bms1,30,1,0.8760015298114588,1.7555927851418862,0.04299701342060268
