strain_id,strain_name,temperature,size,control_size,log2_ratio,z
TS-1D6,spc24 10-1,33,0.2878494612151633,1.236319726731955,-2.1022810495799984,-7.062350647912087
TS-3B15,gab1-1,23,0.14431528339734007,1.0693145809854219,-2.8885259173661972,-7.039210115423404
TS-2I7,dsn1-8,33,0.23465189367601813,1.0006496080992258,-2.091872349911122,-7.021740467371826
TS-2F17,mob2-11,33,0.19189146997527662,0.8021304660735981,-2.0629745413996554,-6.908993894005165
TS-1E23,sec1-1,33,0.28453130332343174,1.1858751903299845,-2.058907589014523,-6.8931264296856085
TS-4B21,rfc5-1,30,0.09476806790022752,1.139757056764877,-3.5867865397352436,-6.891939974435938
TS-2H6,luc7-1,33,0.1713068390585885,0.704333948087851,-2.0390397637126205,-6.81561088998134
TS-1I23,sec12-4,33,0.16592035178315956,0.6737708756388323,-2.021112067874353,-6.7456648844452305
TS-5F2,rsc8-ts16,33,0.15664406431236838,0.6352126542191957,-2.0190559440307623,-6.7376427910850945
TS-2D7,use1-ts,33,0.21114065142770577,0.8344866842930108,-1.9821744072614753,-6.593747211958958
TS-2D12,nmt1-181,27,0.17964103044520113,0.8585833030444046,-2.256206360932304,-6.56253402862815
TS-1C19,cdc8-2,27,0.15128807051355733,0.7185065577261087,-2.246950576459661,-6.534391859217315
TS-3I12,cdc28-4,27,0.14874431657433823,0.7058813268130392,-2.2458258895529988,-6.530972253936425
TS-2O8,tfc1-e447k,33,0.26163083932991105,1.0163328851006777,-1.9573591274228996,-6.496928874754459
TS-3J6,spt16-ts,33,0.27955742449454146,1.0828100006785908,-1.9531808099313341,-6.480626912637676
TS-3K2,cmd1-8,33,0.2642005012684699,1.018609492839731,-1.9464916280081854,-6.454528658849262
TS-1F6,cdc37-ts,33,0.15937259017610725,0.606986561775767,-1.9285937608108221,-6.3846990315862255
TS-1C9,cdc2-7,23,0.2500403860877277,1.5352669892957276,-2.6177736254347503,-6.368911491312389
TS-5F13,ask1-2,33,0.2433950145633367,0.9240335261326649,-1.9242090845481303,-6.36759194805965
TS-5G2,rsc8-ts16,33,0.20703494713970455,0.785971080741307,-1.924088793620993,-6.367122625625167
TS-5D13,nse4-ts1,27,0.23373964952367832,1.0613214791753025,-2.1824061717993186,-6.338144898644551
TS-1M6,rfc4-20,30,0.11765624311337979,1.141370267900107,-3.277017827174682,-6.274918708293289
TS-3B19,gab1-3,30,0.06528995842882625,0.6253527402102432,-3.2577598659176656,-6.2365592124620015
TS-2E18,taf5-20,33,0.25109726303859037,0.9304698875094309,-1.8892937582109806,-6.231367659600878
TS-3B17,gab1-2,27,0.2219258379974661,0.9791107932744243,-2.1408918818166285,-6.211920894064879
TS-5F3,rsc8-ts16,33,0.1672422263260144,0.614856019551993,-1.8776817014365073,-6.1860625074630775
TS-5K15,sgv1-80,33,0.31408858647986554,1.1477864050797768,-1.8692772019199837,-6.153271836815032
TS-3M12,cdc28-1,33,0.41493844497551663,1.5100148105023274,-1.8633413539750912,-6.1301127617749085
TS-1I21,ctf13-30,33,0.2567768290082208,0.9289499888528122,-1.854679463876581,-6.096317865975175
TS-2L3,taf7-ts1,33,0.28388899819088464,1.0243919086761455,-1.8510016446115614,-6.081968628404848
TS-3B19,gab1-3,27,0.189216721711642,0.8098997706405564,-2.0971196543957493,-6.078831641262066
TS-1D9,cdc48-2,33,0.2958139166885169,1.063125749627555,-1.8451984974261946,-6.059327293521863
TS-1I3,cdc12-td,30,0.09104257798568302,0.7994743058988385,-3.133035029054784,-5.988122641433141
TS-1G6,cdc2-2,30,0.09373839876599577,0.8052345228614867,-3.101337878862697,-5.9249858075580555
TS-1G6,cdc2-2,27,0.27436777318936373,1.1292479329733174,-2.040781355184429,-5.90753530593691
TS-3D21,act1-119,33,0.34802547231908926,1.2064110776918278,-1.7931618769084374,-5.856303225083232
TS-3K13,pti1-ts1,33,0.3546025297349399,1.2166151102988925,-1.7783098807512916,-5.79835725060878
TS-2B14,pcf11-ts10,23,0.14470588338861456,0.7505385095126189,-2.3739980861862104,-5.765398932343581
TS-5M8,rpn7-3,27,0.21099788589054938,0.8352297043637005,-1.9844336108469307,-5.736210252749774
TS-1F18,smc1-2,30,0.07937905773947226,0.6375450800417772,-3.004106954164865,-5.731313736000643
TS-4J5,cdc21-1,30,0.0807264762420154,0.634199509600558,-2.9722643691992108,-5.667887213901767
TS-3O20,rpt1-1,33,0.2157648058069197,0.7199066652291299,-1.7378822136609768,-5.640626226409055
TS-3M11,pob3-l78r,27,0.1676970859727747,0.6493286005592652,-1.9524532600876014,-5.638974145799896
TS-1C3,erg11-td,30,0.09823485749851785,0.7615669303380931,-2.9533854435457916,-5.630282710484372
TS-2K11,nsl1-5,27,0.22301589529378563,0.8541259135689163,-1.9368243656711936,-5.59145456540446
TS-1L16,cdc11-1,30,0.11345560367491975,0.8513355090587423,-2.906498357805741,-5.53688938883505
TS-1M17,cdc10-4,30,0.0892415692671593,0.6696061326792732,-2.906124678625188,-5.536145065758617
TS-5D12,nse4-ts1,30,0.12191243556480641,0.9057994927742447,-2.892322800395995,-5.508653417845793
TS-1J11,tid3-1,30,0.10075871107355616,0.7441885517562529,-2.883526351799734,-5.49113197158494
TS-3I20,cmd1-1,30,0.09201558791025462,0.6611343375150157,-2.843644428217988,-5.411692073406708
TS-3F9,cbf2-2,33,0.33300831526982766,1.0585316158945486,-1.668137372546141,-5.368512448557014
TS-1I12,cdc28-4,27,0.24355740917367705,0.8862202152646083,-1.862973925871225,-5.366912648502861
TS-3G6,cdc2-2,30,0.12887710956082257,0.899183946736233,-2.801661671619549,-5.328067573635889
TS-3F7,act1-155,33,0.29734086531830667,0.9279205094471153,-1.6415538170861879,-5.264795075496595
TS-2C21,cdc8-1,27,0.2818336452745786,0.9988313586039687,-1.8250298909879252,-5.251543987859072
TS-3L16,cdc11-1,30,0.14616404329656194,0.989838562392777,-2.7587638420838476,-5.242620360855433
TS-3B10,spc24 4-2,30,0.15926588199978384,1.0784113112182758,-2.7586266005612377,-5.24234699258222
TS-1I12,cdc28-4,30,0.13949993345574332,0.942346860636935,-2.75511302123857,-5.235348373695102
TS-1K11,scc2-4,27,0.19079063619595496,0.661038323329977,-1.7922058082913033,-5.15174251789898
TS-3H23,dam1-11,30,0.15326054805605152,1.0026051630384567,-2.708898153127426,-5.143294027080032
TS-3K6,dbf2-2,33,0.2475982315154677,0.7522498473910759,-1.6028201119092993,-5.113673147660584
TS-5E15,nse4-ts3,27,0.31828186489288235,1.0892107785528786,-1.7745855441950178,-5.0981681873031315
TS-1C10,mif2-3,30,0.10345195426639149,0.6609852575669631,-2.6744815616112603,-5.0747403997686
TS-2K3,spc105-15,33,0.3259081302995456,0.9807659311636905,-1.5891480121590218,-5.060330611427799
TS-1E12,cdc11-4,30,0.10213754936046177,0.6448563609784072,-2.6572763879069075,-5.040469804860831
TS-3F18,smc1-2,30,0.12862973562611435,0.800542562919492,-2.6368129687613866,-4.999709184827882
TS-3B19,gab1-3,23,0.18949081277222155,0.792386284532463,-2.0634969113751582,-4.9966944136265274
TS-3B12,cep3-1,30,0.14518580056553496,0.9019121482803207,-2.634253155009228,-4.994610349928158
TS-2D21,stn1-13,33,0.225677222925232,0.667137599576138,-1.563300638428879,-4.9594854965657245
TS-1H13,mtw1-ts,30,0.15904540125366798,0.9650556938712678,-2.6004162204487837,-4.9272113281473855
TS-3H15,sli15-3,33,0.24653391998046484,0.7209275928990704,-1.5476832411300723,-4.8985532625643975
TS-3K10,dbf4-1,30,0.13171089255471055,0.7702064157675943,-2.5469628450227524,-4.82073876314126
TS-3I20,cmd1-1,27,0.30338307108803303,0.9732201822694905,-1.6812984281387502,-4.814529147126351
TS-1C3,erg11-td,27,0.27043181524733584,0.8637183472880342,-1.6749296906257627,-4.795165030497083
TS-1M7,cbf2-42,30,0.11819766319570822,0.6815080694433705,-2.526520839945328,-4.780020797304407
TS-5D13,nse4-ts1,30,0.14442250709402196,0.8263739311239219,-2.515675127186684,-4.758417468281145
TS-1L5,rpn1-821,30,0.1276747123949182,0.7212801488573348,-2.497157379168554,-4.721532386395984
TS-3H21,duo1-2,33,0.5604687846715478,1.5759403408901829,-1.49134114790018,-4.67873112811241
TS-2C13,cdc46-1,33,0.27555951289089464,0.7748563994723618,-1.4912277548190693,-4.678288718047521
TS-2H21,spc3-4,27,0.3308567235239124,1.0269264892097538,-1.6337589071583172,-4.669985455870843
TS-1K19,mcd1-73,27,0.33630029078389395,1.0437275397617656,-1.6336325130623306,-4.669601155212989
TS-1M19,cdc11-2,30,0.1542022794577212,0.8479132783006179,-2.4583274803354307,-4.64418799243134
TS-5G11,ask1-3,33,0.23088749751266835,0.6444847840844337,-1.4805553668021152,-4.636649741234676
TS-2E2,mge1-100,33,0.2338325003605251,0.6525996479316702,-1.480326951141573,-4.6357585635171965
TS-1D23,act1-132,33,0.22688375079125425,0.6299720651217977,-1.4729278255149632,-4.606890420800467
TS-1L5,rpn1-821,27,0.2938227144388907,0.8968762893295187,-1.6096329942295653,-4.596630730419021
TS-1E15,cdc6-1,27,0.3488840755639619,1.0571462065666624,-1.5990782722749888,-4.564539147667945
TS-5L7,rpn5-1,23,0.1758683954547161,0.649948546055104,-1.8852311245795197,-4.5553636652780005
TS-1M14,cdc28-13,30,0.1277393201364499,0.6711210845111892,-2.3924563936840175,-4.512980870343757
TS-3C10,mif2-3,30,0.13803380902185708,0.7211525880492026,-2.3844381200563425,-4.497009453136608
TS-1E22,cdc7-4,30,0.1941992363789718,1.0047872669530997,-2.370681526000992,-4.469608005741615
TS-3N20,ubc9-2,23,0.34774600376305953,1.2489482377773562,-1.8443085428892436,-4.454052056772733
TS-5E15,nse4-ts3,30,0.1468374958977435,0.7556178010255763,-2.3626450124517553,-4.453600256848792
TS-3C6,mcm2-1,33,0.4753372605335562,1.2815358045655323,-1.4306594790393818,-4.441977873016588
TS-1E11,cdc12-1,30,0.1556117832593658,0.7933255277929512,-2.3492166933526835,-4.426852692886674
TS-1B7,gpi13-3,30,0.17022509845672837,0.8597076494618507,-2.3357229049033146,-4.399974722011991
TS-1I12,cdc28-4,23,0.2753488647560248,0.9673338750099412,-1.8123785381569044,-4.375003277213873
TS-2E9,cdc1-2,30,0.12589802018913387,0.6281493404031238,-2.3179361866354395,-4.3645457616904375
TS-3E10,cdc47-ts,33,0.4852681833766004,1.2900240422294655,-1.4103583380254985,-4.36277172546943
TS-1J2,myo2-16,33,0.4015015085478515,1.0661576178247798,-1.408719455193336,-4.356377523521471
TS-1H21,duo1-2,33,0.4287345441941049,1.1344157090472837,-1.4035835554323268,-4.336339495413607
TS-3N4,pol1-1,30,0.2244281657836067,1.1031850647482435,-2.296837260629331,-4.322519289969237
TS-5D12,nse4-ts1,23,0.38951351602630957,1.3441402964393296,-1.7866754256561772,-4.311370349781552
TS-1B17,gab1-2,23,0.32345875095491117,1.1159774255782091,-1.7863375127202783,-4.310533782251924
TS-1K15,smc1-259,30,0.15897632939997178,0.7781863192501816,-2.2905818193575094,-4.310059218511679
TS-3E22,cdc7-4,30,0.15627771151477626,0.7646633071642344,-2.289978405178435,-4.308857291507162
TS-3G3,taf12-l446a,33,0.29752119437025115,0.7830171024076089,-1.3957507870665202,-4.305779468937237
TS-1E20,cdc3-3,30,0.14418235960064751,0.7046048134102328,-2.2881241459426875,-4.305163834631094
TS-3B17,gab1-2,23,0.2591874879468703,0.8916400312590622,-1.7820705930598255,-4.29997021376949
TS-1E7,sup35-td,27,0.2763988122090787,0.7879402051227598,-1.5109959536941369,-4.296725269878552
TS-5E14,nse4-ts3,27,0.33556553257041577,0.9484589094549096,-1.4987129706256845,-4.259378917291748
TS-3E3,hys2-ts,30,0.1775715797451704,0.8481878994468665,-2.255341055430619,-4.239863940885786
TS-3I15,spc105-4,33,0.28230732238492695,0.7317549359875808,-1.3737802183144578,-4.220059946616754
TS-3D8,cdc24-5,33,0.298339745003154,0.7719013762321884,-1.3711637386581872,-4.209851590664397
TS-1B12,cep3-1,30,0.18522687267560164,0.8689920541020756,-2.229436905692198,-4.1882660531009615
TS-3D2,spc110-220,33,0.3115460689115864,0.8009196236470804,-1.3619290719151085,-4.173821971634564
TS-1I3,cdc12-td,27,0.34523339297013916,0.9564247463333858,-1.4698124468061515,-4.171507009751653
TS-1K3,cdc28-td,27,0.41067375484358076,1.135230218954309,-1.4666960637315651,-4.16203166158497
TS-2J12,sec39-2,33,0.36950105663538135,0.9458359304834838,-1.3557735899785504,-4.149805981097014
TS-1H13,mtw1-ts,27,0.3170566088248126,0.8695645887123907,-1.4552636862087147,-4.127271571182304
TS-2C16,prp4-1,33,0.3727435865267832,0.9488808081022864,-1.3478083857156564,-4.118729247840564
TS-1M7,cbf2-42,27,0.27391423069239945,0.7497214259709216,-1.4522962306342222,-4.118249036383301
TS-5E14,nse4-ts3,30,0.15678620730594556,0.7109108152239034,-2.1801529819739356,-4.0900985242961445
TS-1J3,dam1-5,30,0.23165951859719738,1.0497124215946665,-2.179431074903462,-4.088660573991291
TS-1B10,spc24 4-2,30,0.23505110469341542,1.051461578091911,-2.160873320086581,-4.051695803471937
TS-2N22,nuf2-61,27,0.42187674039915124,1.131424649845061,-1.4230326294683187,-4.029273193869244
TS-2B11,yrb1-51,30,0.1783133563774186,0.7912079738491565,-2.149015672730364,-4.028076824896831
TS-3I10,cdc24-4,33,0.39342379264964666,0.9846963577155899,-1.3233745615532195,-4.023399183366464
TS-2H4,sec65-1,27,0.29288361303631955,0.7799155077627635,-1.4126828319387614,-3.9978046828742535
TS-2D13,pol5-1,33,0.25744077272325644,0.6403873304150656,-1.3143691811461609,-3.988264139047921
TS-1L15,rpt4-150,30,0.15843908481275837,0.6889020912794188,-2.119669808457751,-3.969623464065569
TS-3K16,dbf4-4,30,0.2442530012970723,1.0492382293662192,-2.102441041615616,-3.9353058745222667
TS-1E18,mss4-103,33,0.2574984052381943,0.634002538914801,-1.299592491410974,-3.9306119772002996
TS-3B12,cep3-1,27,0.3646053198372198,0.9524781101203371,-1.3851061525558495,-3.913957918153667
TS-2O13,sfi1-3,33,0.4176040680075524,1.0221954270045917,-1.2912590732416604,-3.8980986347906574
TS-3C10,mif2-3,27,0.27069560937947745,0.7021294931597809,-1.3747382421368193,-3.882434335002926
TS-3K5,rpo31-698,33,0.26939886214536646,0.6541545521209904,-1.279572875409356,-3.8525042167656913
TS-2L11,rpc40-v78r,27,0.32020042147152966,0.8245926065570304,-1.3644307772368147,-3.851094536170151
TS-3B10,spc24 4-2,27,0.3929230497614279,1.006005931706665,-1.3560963824769685,-3.825753847872838
TS-2H4,sec65-1,30,0.20489511693798923,0.8436263140570964,-2.0411855522244253,-3.8132924558334738
TS-1N4,pol1-1,30,0.21511236317122265,0.8824989419380739,-2.035997059925475,-3.802957615812973
TS-3F21,okp1-5,30,0.2030165609729257,0.8080138199534629,-1.9922506321418758,-3.7158200994475106
TS-1L15,rpt4-150,27,0.32752361472407504,0.8111951923992298,-1.308187590770531,-3.68008739070155
TS-2D8,rrs1-84,30,0.19366501722044865,0.7514563882450938,-1.9555732248336335,-3.6427632044851546
TS-3C8,mcm3-1,30,0.17177305801403756,0.6611748265950234,-1.9439065694458475,-3.6195246584760437
TS-2M6,stu2-13,33,0.4344206142793364,1.0106222126990128,-1.2178900135402801,-3.6118447457048353
TS-1H15,sli15-3,30,0.15842202406148598,0.6076654644912841,-1.9388314045144612,-3.6094155526662224
TS-3L8,dna2-1,27,0.26736981359088086,0.6510961222013605,-1.2837160291442014,-3.605681722000929
TS-3L19,apc2-8,33,0.4160542666859382,0.9640669191201987,-1.212164502577521,-3.58950631330889
TS-1K13,irr1-1,30,0.27281629659164097,1.0318665441560404,-1.9188657504280273,-3.5696464195541457
TS-1F16,erg8-1,33,0.48390247274289216,1.1162131011327987,-1.2056554046885533,-3.564110668431595
TS-2D8,rrs1-84,27,0.3711119879707613,0.8951158539249036,-1.269992284300138,-3.5639547399721003
TS-1O4,rsp5-1,30,0.1860729810510887,0.6973583082687387,-1.9054632676623915,-3.542950318398059
TS-1M21,cdc11-3,30,0.2032438926492123,0.7511755584490584,-1.8854205065545064,-3.5030275975604463
TS-1H18,cdc43-2,30,0.20679437719611682,0.763403789383719,-1.8837408799908077,-3.4996819875393
TS-2N22,nuf2-61,30,0.25054995713736566,0.919011481721785,-1.874565873420938,-3.4814065002448844
TS-3H13,mtw1-ts,33,0.6170097792302955,1.399668504864971,-1.1815891905157243,-3.470214856892184
TS-1C10,mif2-3,27,0.283447379119577,0.668739663653647,-1.2380705836552317,-3.466896958420888
TS-3F18,smc1-2,27,0.403843131439009,0.9516101258369888,-1.236370021410855,-3.4617264068683573
TS-1M6,rfc4-20,27,0.4442802339159488,1.0450474381695014,-1.233839924551006,-3.4540336591962246
TS-2G13,sgt1-5,30,0.19992886162084123,0.7241108416488582,-1.8562015969781474,-3.4448271149065115
TS-1B6,kog1-1,30,0.2052277931505032,0.7394782273501299,-1.8487738297376335,-3.4300319139662014
TS-1J22,cse4-1,30,0.21268522355226116,0.7617687159259714,-1.8401444468684094,-3.412843242134286
TS-3N23,spc110-221,33,0.5473588965522481,1.226205668093466,-1.1634960732781081,-3.3996234496146016
TS-1K2,cmd1-8,33,0.41043642204802727,0.9194497579803385,-1.1634174217983448,-3.399316586039462
TS-1M11,cdc10-1,30,0.18505169620730827,0.6475973049974602,-1.8066119748333664,-3.3460506723459154
TS-1F18,smc1-2,27,0.34423621756721073,0.788885347550334,-1.196180575084808,-3.3395305832319986
TS-5D13,nse4-ts1,23,0.434223692192605,1.1386438351660297,-1.3906006851914017,-3.330812247448344
TS-2F18,tah11-ts,27,0.42884621836362546,0.9794950147674935,-1.19138865918699,-3.324960785350744
TS-3I12,cdc28-4,30,0.18995652230547053,0.654442270400562,-1.7840578285127568,-3.3011255803168473
TS-2K18,stu2-10,33,0.5884581363131377,1.290855293419932,-1.1331822068354287,-3.281352039325805
TS-1J7,dam1-19,30,0.20671740582263864,0.7031007402683604,-1.7655789807618203,-3.2643179829907907
TS-3O17,nab3-11,23,0.45331663175827575,1.1645314714142716,-1.360964293233468,-3.2574417411035723
TS-3B6,kog1-1,30,0.20380660679484824,0.6907349454660077,-1.7604325415715412,-3.254066907602758
TS-5E17,nse4-ts4,23,0.4494403536542675,1.1462868923046992,-1.3505714868302248,-3.231712378729384
TS-3G10,act1-3,33,0.32782436897102546,0.7072132406817545,-1.1089861519621909,-3.1869496463254214
TS-1N20,ubc9-2,23,0.3937413420005887,0.9869572607318939,-1.3255192194731895,-3.169690741828398
TS-1D22,orc2-2,30,0.21276619832837762,0.6994893694279769,-1.7165614889925398,-3.166681153936581
TS-3D6,spc24 10-1,30,0.19138417076364117,0.6289097242151832,-1.715857185504486,-3.165278267807909
TS-1F7,act1-155,30,0.21107348366761716,0.6925601612640077,-1.7137190070234996,-3.1610192786328186
TS-3M22,cdc48-9,33,0.31156766075379005,0.6678251682829566,-1.0996780119879161,-3.1506333669750237
TS-1N18,prp11-ts,27,0.28613779889474933,0.6270266314532569,-1.1315425875873297,-3.142999084480498
TS-2I15,nnf1-77,30,0.3383728787552171,1.0980146286291899,-1.6979165175737405,-3.129542658647868
TS-1F10,cdc37-1,33,0.37029874689096,0.7899984514168786,-1.092953215922381,-3.124396162424448
TS-4B20,rfc5-1,30,0.23734144380368166,0.767803945084987,-1.6933540899688382,-3.1204548626784456
TS-1J22,cse4-1,27,0.35064982740785816,0.7618363677836895,-1.119228123832266,-3.10555701501325
TS-1F21,okp1-5,30,0.2422842009239139,0.7720583530952874,-1.6716010794125933,-3.0771255347909348
TS-3F11,nbp1-1,33,0.6813147208705893,1.439666242189972,-1.0792295773632246,-3.0708525443658847
TS-1H13,mtw1-ts,23,0.38719396780155063,0.9438489869233515,-1.2852798640723975,-3.0700705895192377
TS-1E10,cdc47-ts,30,0.23202693377434055,0.7371442761081668,-1.667228787552402,-3.068416465894918
TS-2L8,hyp2-1,27,0.43513370469887935,0.9363589156348688,-1.1054254179949377,-3.0635899524536043
TS-2H21,spc3-4,30,0.2356279201212003,0.7452273530736282,-1.6607515620789297,-3.0555146275210636
TS-2K11,nsl1-5,23,0.3961563250210693,0.9600134499819629,-1.2767709255727875,-3.049005099257837
TS-1N19,stu1-5,33,0.5656026909481965,1.1895656601264861,-1.072440241288405,-3.044363533008265
TS-2D6,rrs1-124,33,0.2992762789631847,0.6292509572157146,-1.0719048454161137,-3.042274653155263
TS-2L3,taf7-ts1,27,0.41580558342604557,0.8859996562788887,-1.0912129094368421,-3.020376886637624
TS-1C3,erg11-td,23,0.3758748157849901,0.9026441234278292,-1.263681095756978,-3.016598744161844
TS-2I15,nnf1-77,27,0.5123197322024735,1.0897034840180675,-1.0886700712164985,-3.012645398918483
TS-3E20,cdc3-3,30,0.4221381805038121,1.3149249106114744,-1.6389611847680026,-3.0121108696432057
TS-1O18,sec24-2,33,0.5797381146956287,1.2110163462184476,-1.062615389786056,-3.0060312719204862
TS-3B21,ero1-1,23,0.34770961197822337,0.8318980457370554,-1.258282336504229,-3.0032330922103525
TS-3D15,ufe1-1,33,0.6212163799717206,1.2946627881750865,-1.0592878136726622,-2.993048529500658
TS-1K15,smc1-259,27,0.46274655677471815,0.9794411205282345,-1.0815720677614942,-2.9910639526024174
TS-1I22,cmd1-3,33,0.5167749194460769,1.0764341405144127,-1.0585069683819686,-2.990002013678523
TS-3F10,cdc37-1,33,0.45928847019999985,0.9540606659601756,-1.0545175661142503,-2.9744371159013108
TS-2C11,prp24-ts,30,0.21985092417168428,0.6714893131513072,-1.6103976101200224,-2.9552157337556166
TS-2K3,spc105-15,27,0.4509833447317135,0.9462186567534825,-1.0689320497818064,-2.9526320370374277
TS-1B17,gab1-2,27,0.43707721111545855,0.9133965755763728,-1.06318112151671,-2.935146366537617
TS-3B21,ero1-1,27,0.44558332577050647,0.9275799862466181,-1.0576082303215704,-2.918202016916544
TS-3O20,rpt1-1,23,0.35451544575294436,0.8279623295414208,-1.2234839895857572,-2.917083187829505
TS-3J7,dam1-19,33,0.4310792749426314,0.8829571950627735,-1.0342190481603246,-2.8952412023835548
TS-3J18,pol1-17,33,0.8204729532659392,1.6770363081606483,-1.0312964400105586,-2.8838384673267132
TS-1I19,prp3-1,30,0.3107833619063479,0.9255293803109226,-1.5740612501253808,-2.882838163194724
TS-2L8,hyp2-1,30,0.2213845913940862,0.6532608600990868,-1.5606736975349589,-2.856171801115699
TS-5G10,ask1-3,30,0.28979564979764594,0.8524869354000904,-1.5563132640213788,-2.847486352591087
TS-2F19,mob2-22,33,0.43050761591538933,0.874191314664902,-1.021740231266742,-2.8465543324479614
TS-2H16,ame1-4,30,0.26784164552443135,0.7837092635547354,-1.5485837905027577,-2.8320901897647874
TS-4N4,tfb3-ts,30,0.20933134837010559,0.6116468905257426,-1.546457457436702,-2.8278547952027813
TS-3I11,stu1-12,27,0.3596131233056448,0.7332059087943483,-1.0275683704560534,-2.8268659634559468
TS-1B14,orc2-1,33,0.41564148105049686,0.836407335252082,-1.0086914895894474,-2.7956438659924188
TS-2K10,stu2-11,27,0.34305086380841887,0.6943313235530477,-1.0169890382013123,-2.794699553202294
TS-5M8,rpn7-3,23,0.4271250843208558,0.9635170693157208,-1.1734635927312924,-2.793248213248666
TS-2K15,nsl1-6,33,0.4931191396269796,0.9907511977720451,-1.00643962991385,-2.786858097271395
TS-2L6,ost1-6,30,0.23316095576003296,0.6709608123485056,-1.5244986682138846,-2.7841155814609366
TS-2J14,smc5-6,33,0.401798791943591,0.8044037212880395,-1.0012668534043798,-2.7666761922662833
TS-2L6,ost1-6,27,0.3494328332577754,0.7027021829313511,-1.007690691345857,-2.766427973065533
TS-2G14,sda1-2,23,0.2894172089029756,0.646762064327602,-1.1598090028292245,-2.7594436874998176
TS-5G10,ask1-3,27,0.49176612337310927,0.9813313063426511,-0.9966215974020648,-2.7327724446863497
TS-3G3,taf12-l446a,30,0.2823986759958096,0.7910861280057154,-1.485773025338688,-2.7069788525720555
TS-3J3,dam1-5,30,0.33256245509763005,0.9297214527545599,-1.4828946618000594,-2.701245505584418
TS-3J22,cse4-1,33,0.7329948982715739,1.4495221819537967,-0.9836050658860875,-2.6977676443593586
TS-2J7,nop2-6,30,0.29069102177111705,0.8116533204066627,-1.481058654285073,-2.6975884038965807
TS-1F5,act1-122,33,0.5899810791749344,1.166578057532739,-0.9834214026838877,-2.6970510711045605
TS-3I2,cdc14-1,30,0.2310217392511435,0.6435558287842177,-1.4776365008365488,-2.690771894132607
TS-3F20,ctf8-162,33,0.6662831066087217,1.3130680511926807,-0.9786278226021514,-2.6783486242335464
TS-5L4,rpn6-1,27,0.37173112870316843,0.7320623135447983,-0.9775159621125309,-2.674681849922734
TS-1D11,kar2-159,30,0.34985253030563845,0.966024923257299,-1.4650505071464868,-2.665702139030121
TS-3K2,cmd1-8,30,0.36852052640513777,1.0164557600835766,-1.4634810381190018,-2.662575949304549
TS-1D9,cdc48-2,30,0.4460551593875751,1.2280504377563517,-1.4608698605373973,-2.65737480395902
TS-3C22,sec16-2,30,0.42161140028090077,1.1555239792999477,-1.4543441172079745,-2.6443763239693565
TS-2I7,dsn1-8,30,0.3948271572851978,1.0812082483731753,-1.4531193668713538,-2.641936771578272
TS-1J14,pol1-ts,27,0.31243006748664326,0.6096007546157604,-0.964106338211771,-2.6339099511532513
TS-2F15,taf6-ts,27,0.6455910709485775,1.2587202663355488,-0.9631563287811656,-2.631021451921554
TS-3C4,mcm10-1,30,0.25904700647282675,0.7047427629849623,-1.4435307269991633,-2.6228373774993163
TS-2D12,nmt1-181,23,0.48717472592826766,1.04058274582257,-1.0947230276849023,-2.598311017940702
TS-3J4,prp2-1,30,0.2347739933761918,0.6327924810991032,-1.4300734497592047,-2.596032132473776
TS-1E15,cdc6-1,23,0.5108064557637683,1.0891657242183248,-1.0922248688723364,-2.592126352234169
TS-1O15,cdc34-1,30,0.22952191127925098,0.6164699324798899,-1.4250042217004533,-2.585934852185777
TS-2L3,taf7-ts1,23,0.38180112639562436,0.8088915432648345,-1.0829254465112097,-2.569103869324703
TS-4M2,tel2-15,30,0.3040874311844519,0.8076411056579627,-1.408932416392157,-2.5539217880562473
TS-1L5,rpn1-821,23,0.48204374589724064,1.0154445427259347,-1.0747182794805556,-2.5487854715403198
TS-1L15,rpt4-150,23,0.3853960336182625,0.8009778895236718,-1.0552265077117253,-2.500529895548959
TS-3L10,pan1-4,27,0.4212939517390819,0.797094795379844,-0.9197626840067054,-2.4990832778849996
TS-1M17,cdc10-4,27,0.5677828409955727,1.071863099050215,-0.9165900183056271,-2.4894368026556353
TS-1B10,spc24 4-2,27,0.5265055474405824,0.9938906720965026,-0.91650959387206965,-2.4891922725414526
TS-2C11,prp24-ts,27,0.3413617698027911,0.643218814798552,-0.9138098201863356,-2.480983623273592
TS-2B19,lcb2-1,23,0.5961961020035809,1.2291128620323555,-1.0436339569672628,-2.471830338627322
TS-3D3,ipl1-2,30,0.33081147073208833,0.8517718278327615,-1.3641910775043957,-2.464802530848996
TS-3K3,sgt1-3,33,0.48068758970556813,0.9108233012003293,-0.9219299286412639,-2.457138311394083
TS-1B21,ero1-1,30,0.32931053245445485,0.8431098242100923,-1.3560049918492354,-2.448496852673988
TS-3I11,stu1-12,30,0.3321549973242906,0.8495897396455139,-1.3546452451484114,-2.4457884040897504
TS-2H21,spc3-4,23,0.44887610038888903,0.9182966767779486,-1.0324787712426233,-2.444213561721803
TS-2H4,sec65-1,23,0.39510075722022464,0.8077281271862102,-1.0314626678901275,-2.44169800525403
TS-1F6,cdc37-ts,30,0.34777758070825493,0.8877999601327624,-1.3518174308509727,-2.440155744988064
TS-2J5,nop2-4,30,0.4186197908392977,1.0680981963651455,-1.3511223394280052,-2.4387712081627044
