A,n_a,P_a_est,ci95_a,Q,n_qa,P_qa_est,ci95_qa,P_q_diff,P_q_diff_ci95,P_q_diff_upr,P_q_diff_lwr
apn1,67,0.7915855674838744,0.08539698001265647,mus81,6,0.74407784814334,0.2508909610655087,-0.04750771934053444,0.2650262600944605,0.21751854075392607,-0.31253397943499495
apn1,67,0.7915855674838744,0.08539698001265647,nup84,4,0.674469507111382,0.7199951959046864,-0.11711606037249245,0.7250418790119022,0.6079258186394098,-0.8421579393843946
apn1,67,0.7915855674838744,0.08539698001265647,pif1,3,1.0544858589971065,0.34610735398280956,0.262900291513232,0.35648694881617177,0.6193872403294038,-0.09358665730293975
apn1,67,0.7915855674838744,0.08539698001265647,pol30-RR,4,0.4766113274370655,0.7985221984529609,-0.3149742400468089,0.8030755541151978,0.4881013140683889,-1.1180497941620067
apn1,67,0.7915855674838744,0.08539698001265647,pol32,3,0.6372909163258907,0.7435008671324206,-0.1542946511579837,0.7483890589940124,0.5940944078360287,-0.9026837101519961
apn1,67,0.7915855674838744,0.08539698001265647,pso2,7,0.6877845421653219,0.3932504928470139,-0.10380102531855251,0.40241594690034516,0.29861492158179265,-0.5062169722188976
apn1,67,0.7915855674838744,0.08539698001265647,psy2,8,0.6171771917991508,0.3257371482163345,-0.17440837568472367,0.3367452062366921,0.1623368305519684,-0.5111535819214157
apn1,67,0.7915855674838744,0.08539698001265647,psy4,8,0.8580207106933154,0.19389766055255428,0.066435143209441,0.21187011814561207,0.27830526135505307,-0.14543497493617108
apn1,67,0.7915855674838744,0.08539698001265647,rad1,8,0.6587382338223564,0.23552499396314472,-0.13284733366151802,0.250528774747775,0.117681441086257,-0.38337610840929304
apn1,67,0.7915855674838744,0.08539698001265647,rad10,6,0.5166872571291559,0.22691691804679234,-0.27489831035471857,0.2424539789138069,-0.03244433144091166,-0.5173522892685255
apn1,67,0.7915855674838744,0.08539698001265647,rad14,7,0.5686788405864848,0.2553134888084363,-0.22290672689738966,0.26921668180634273,0.046309954908953066,-0.4921234087037324
apn1,67,0.7915855674838744,0.08539698001265647,rad18,7,0.15174953936014818,0.1523733201975275,-0.6398360281237263,0.1746719007261909,-0.46516412739753543,-0.8145079288499172
apn1,67,0.7915855674838744,0.08539698001265647,rad2,4,0.8732385471364621,0.2068438693062729,0.081652979652587665,0.22377897681612668,0.30543195646871435,-0.14212599716353902
apn1,67,0.7915855674838744,0.08539698001265647,rad23,3,0.5371930766091428,1.1838294001887875,-0.2543924908747316,1.186905511381014,0.9325130205062825,-1.4412980022557456
apn1,67,0.7915855674838744,0.08539698001265647,rad28,4,0.44988479939336795,0.8285444160152006,-0.3417007680905065,0.8329336669298774,0.4912328988393709,-1.174634435020384
apn1,67,0.7915855674838744,0.08539698001265647,rad4,3,0.6709486869424098,0.3157715296785159,-0.1206368805414646,0.327115122167704,0.2064782416262394,-0.4477520027091686
apn1,67,0.7915855674838744,0.08539698001265647,rad5,7,0.15465523831340705,0.19233633788348903,-0.6369303291704673,0.21044217986352856,-0.4264881493069388,-0.8473725090339959
apn1,67,0.7915855674838744,0.08539698001265647,rad50,4,0.723687423311417,0.3167034225155346,-0.06789814417245743,0.3280147893439186,0.26011664517146116,-0.395912933516376
apn1,67,0.7915855674838744,0.08539698001265647,rad51,4,0.7167333397112794,0.2664165944202066,-0.07485222777259504,0.27976855787908494,0.2049163301064899,-0.35462078565168
apn1,67,0.7915855674838744,0.08539698001265647,rad52,3,0.4358269163529332,1.1313702600474906,-0.35575865113094124,1.1345886080492826,0.7788299569183414,-1.4903472591802238
apn1,67,0.7915855674838744,0.08539698001265647,rad54,7,0.491200680163236,0.2977263296675475,-0.30038488732063845,0.30973151530412785,0.009346627983489397,-0.6101164026247663
apn1,67,0.7915855674838744,0.08539698001265647,rad55,2,0.7486361457710018,0.7244777893592146,-0.04294942171287264,0.7294934622531559,0.6865440405402833,-0.7724428839660286
apn1,67,0.7915855674838744,0.08539698001265647,rad57,6,0.4918237413266426,0.4806683519222059,-0.29976182615723185,0.4881953591902443,0.18843353303301247,-0.7879571853474762
apn1,67,0.7915855674838744,0.08539698001265647,rad61,5,0.6653713698425476,0.3222595030747741,-0.1262141976413268,0.33338241032976285,0.20716821268843605,-0.45959660797108964
apn1,67,0.7915855674838744,0.08539698001265647,rdh54,5,0.7624579512933634,0.5328283073875222,-0.029127616190511074,0.5396282510661704,0.5105006348756593,-0.5687558672566815
apn1,67,0.7915855674838744,0.08539698001265647,rev1,8,0.5805028723543,0.3025550680258705,-0.21108269512957445,0.3143759109464674,0.10329321581689294,-0.5254586060760418
apn1,67,0.7915855674838744,0.08539698001265647,rev3,7,0.7803705387545661,0.2561192056956128,-0.011215028729308352,0.26998090992037505,0.2587658811910667,-0.2811959386496834
apn1,67,0.7915855674838744,0.08539698001265647,rev7,7,0.7489271486396637,0.30715258230762726,-0.04265841884421073,0.31880300032077147,0.27614458147656074,-0.3614614191649822
apn1,67,0.7915855674838744,0.08539698001265647,rph1,4,0.10515258597534999,0.21155967308443996,-0.6864329815085244,0.22814499659400195,-0.45828798491452244,-0.9145779781025263
apn1,67,0.7915855674838744,0.08539698001265647,rrm3,7,0.880543413147418,0.1853846153780226,0.08895784566354359,0.20410805916018948,0.29306590482373307,-0.11515021349664589
apn1,67,0.7915855674838744,0.08539698001265647,rtt101,10,0.5642851560638514,0.3286779352005231,-0.227300411420023,0.33959067902838747,0.11229026760836447,-0.5668910904484105
apn1,67,0.7915855674838744,0.08539698001265647,rtt107,2,1.007571484568874,0.34899566975162033,0.21598591708499948,0.35929183361254413,0.5752777506975436,-0.14330591652754465
apn1,67,0.7915855674838744,0.08539698001265647,rtt109,3,0.8754722916184672,0.19625478562150112,0.08388672413459275,0.2140294023601043,0.297916126494697,-0.13014267822551154
apn1,67,0.7915855674838744,0.08539698001265647,saw1,7,0.5714518295435936,0.316541207451888,-0.2201337379402808,0.3278581708763429,0.1077244329360621,-0.5479919088166236
apn1,67,0.7915855674838744,0.08539698001265647,sgs1,8,0.5965275351192819,0.3128784854191261,-0.19505803236459252,0.3243232813620514,0.1292652489974589,-0.5193813137266439
apn1,67,0.7915855674838744,0.08539698001265647,shu1,6,0.62292185649715,0.3604311174679437,-0.1686637109867244,0.3704095498694286,0.2017458388827042,-0.539073260856153
apn1,67,0.7915855674838744,0.08539698001265647,shu2,3,0.8045307731564857,0.24243229271572272,0.01294520567261126,0.25703318997103064,0.2699783956436419,-0.24408798429841938
apn1,67,0.7915855674838744,0.08539698001265647,sin4,4,0.5677711393947171,0.6103115600346358,-0.2238144280891573,0.6162571253196127,0.39244269723045544,-0.84007155340877
apn1,67,0.7915855674838744,0.08539698001265647,siz1,4,0.6873242547037689,0.4943752335045814,-0.10426131278010553,0.5016966371204729,0.3974353243403673,-0.6059579499005784
apn1,67,0.7915855674838744,0.08539698001265647,sky1,4,0.2930811619503605,0.5385032915439406,-0.49850440553351394,0.5452324634492524,0.04672805791573842,-1.0437368689827662
apn1,67,0.7915855674838744,0.08539698001265647,slx4,6,0.7360520232332143,0.3903161233886305,-0.05553354425066015,0.3995488960970993,0.34401535184643917,-0.45508244034775946
apn1,67,0.7915855674838744,0.08539698001265647,slx5,2,0.6826234798775952,0.016577143900021435,-0.10896208760627923,0.08699106790449274,-0.0219710197017865,-0.19595315551077197
apn1,67,0.7915855674838744,0.08539698001265647,slx8,5,0.7254089983749941,0.25443574860366114,-0.06617656910888037,0.26838441527552875,0.2022078461666484,-0.3345609843844091
apn1,67,0.7915855674838744,0.08539698001265647,snf2,2,5.78469634973079e-4,0.0014486017161736123,-0.7910070978489013,0.0854092655524806,-0.7055978322964207,-0.876416363401382
apn1,67,0.7915855674838744,0.08539698001265647,sod1,2,0.7648592121684104,0.5839294163213514,-0.02672635531546408,0.5901408369539225,0.5634144816384584,-0.6168671922693866
apn1,67,0.7915855674838744,0.08539698001265647,srs2,6,0.6043586273418272,0.36576721539374674,-0.18722694014204722,0.37560391378708713,0.1883769736450399,-0.5628308539291343
apn1,67,0.7915855674838744,0.08539698001265647,swi4,8,0.7171955310324094,0.2780676745721001,-0.07439003645146502,0.2908853310794778,0.21649529462801276,-0.3652753675309428
apn1,67,0.7915855674838744,0.08539698001265647,tdp1,4,0.41249307680492786,0.7862802233169371,-0.37909249067894657,0.790904061043193,0.4118115703642464,-1.1699965517221396
apn1,67,0.7915855674838744,0.08539698001265647,top3,8,0.608182890427608,0.21204018643904926,-0.18340267705626645,0.22859064910968868,0.04518797205342223,-0.41199332616595513
apn1,67,0.7915855674838744,0.08539698001265647,trm10,2,0.912199381337474,0.13498854887755346,0.1206138138535996,0.15973275344571536,0.28034656729931495,-0.039118939592115765
apn1,67,0.7915855674838744,0.08539698001265647,ubc13,4,0.8929873712218024,0.1504093374201683,0.10140180373792795,0.1729613048587923,0.27436310859672025,-0.07155950112086434
apn1,67,0.7915855674838744,0.08539698001265647,vps41,4,0.6145804854813741,0.5076911737451906,-0.1770050820025003,0.5148232435448611,0.3378181615423608,-0.6918283255473614
apn1,67,0.7915855674838744,0.08539698001265647,wss1,4,0.897784674718359,0.10950206382034786,0.10619910723448456,0.13886448853539765,0.2450635957698822,-0.03266538130091309
apn1,67,0.7915855674838744,0.08539698001265647,xrs2,4,0.5633643959131142,0.6100061009251095,-0.22822117157076027,0.6159546146926225,0.3877334431218622,-0.8441757862633827
apn1,67,0.7915855674838744,0.08539698001265647,yku70,5,0.45316839098812667,0.5349375373597824,-0.33841717649574776,0.5417110051234244,0.20329382862767664,-0.8801281816191722
apn1,67,0.7915855674838744,0.08539698001265647,yps1,4,0.6766431664483412,0.7232486857968166,-0.11494240103553321,0.7282728236740023,0.613330422638469,-0.8432152247095355
apq12,68,0.6162357072617739,0.017714114105985678,asf1,6,0.35767686932698284,0.08284201767585626,-0.25855883793479106,0.08471475509713029,-0.17384408283766078,-0.34327359303192134
apq12,68,0.6162357072617739,0.017714114105985678,csm2,4,0.5329275984007792,0.08801697863256037,-0.08330810886099471,0.0897818376185544,0.006473728757559694,-0.17308994647954912
apq12,68,0.6162357072617739,0.017714114105985678,csm3,6,0.5720803924377357,0.1286801916710701,-0.04415531482403823,0.1298937318236073,0.08573841699956908,-0.17404904664764553
apq12,68,0.6162357072617739,0.017714114105985678,ctf18,5,0.7475148770908334,0.49648805977463645,0.13127916982905952,0.4968039687214091,0.6280831385504686,-0.36552479889234957
apq12,68,0.6162357072617739,0.017714114105985678,ctf4,6,0.23962436325621225,0.1033592960485647,-0.3766113440055616,0.10486626682691973,-0.2717450771786419,-0.48147761083248136
apq12,68,0.6162357072617739,0.017714114105985678,ctf8,2,0.9110653603280294,0.7788677222809265,0.2948296530662555,0.7790691359883526,1.0738987890546081,-0.48423948292209706
apq12,68,0.6162357072617739,0.017714114105985678,dbf2,2,0.7828228707748479,0.9813997809458287,0.166587163513074,0.9815596364353418,1.1481467999484158,-0.8149724729222678
apq12,68,0.6162357072617739,0.017714114105985678,dcc1,5,0.2715518221070748,0.2559569817805181,-0.3446838851546991,0.25656922333115556,-0.08811466182354355,-0.6012531084858547
apq12,68,0.6162357072617739,0.017714114105985678,ddc1,5,0.5572181679698819,0.10384271521746458,-0.05901753929189202,0.1053427707168144,0.04632523142492238,-0.16436031000870643
apq12,68,0.6162357072617739,0.017714114105985678,dia2,5,0.27481518323755455,0.10233068092584817,-0.34142052402421935,0.10385257867432868,-0.23756794534989067,-0.44527310269854803
apq12,68,0.6162357072617739,0.017714114105985678,erg2,3,0.3335490693809753,0.3940888189450434,-0.2826866378807986,0.39448673875817303,0.11180010087737441,-0.6771733766389716
apq12,68,0.6162357072617739,0.017714114105985678,esc2,4,0.5478042309503991,0.05877124716554129,-0.0684314763113748,0.061382809743062636,-0.00704866656831217,-0.12981428605443746
apq12,68,0.6162357072617739,0.017714114105985678,exo1,10,0.6445551973242104,0.08099105161694468,0.028319490062436503,0.08290561067007757,0.11122510073251407,-0.054586120607641064
apq12,68,0.6162357072617739,0.017714114105985678,gpx2,3,0.4978599614893248,0.06525669431457076,-0.11837574577244908,0.06761823712154298,-0.0507575086509061,-0.18599398289399205
apq12,68,0.6162357072617739,0.017714114105985678,hpc2,4,0.5526215671120438,0.050831139186061094,-0.0636141401497301,0.05382930939100553,-0.00978483075872457,-0.11744344954073563
apq12,68,0.6162357072617739,0.017714114105985678,hrq1,8,0.5619892142714378,0.06712756552567638,-0.054246492990336126,0.06942549886002877,0.015179005869692647,-0.1236719918503649
apq12,68,0.6162357072617739,0.017714114105985678,ina1,4,0.48458183069684835,0.2703783904055664,-0.13165387656492555,0.2709580481123688,0.13930417154744323,-0.40261192467729434
apq12,68,0.6162357072617739,0.017714114105985678,irc21,5,0.6519062430864428,0.230630826783722,0.03567053582466895,0.23131011240649005,0.26698064823115897,-0.1956395765818211
apq12,68,0.6162357072617739,0.017714114105985678,mlh1,4,0.4801885713766768,0.2990510339675885,-0.1360471358850971,0.29957521719201613,0.16352808130691904,-0.4356223530771132
apq12,68,0.6162357072617739,0.017714114105985678,mlh3,7,0.6124261478102834,0.03470816744839022,-0.0038095594514905295,0.03896725197117928,0.03515769251968875,-0.04277681142266981
apq12,68,0.6162357072617739,0.017714114105985678,mms1,2,0.510483999822957,0.2771714678075581,-0.1057517074388169,0.27773694821747447,0.17198524077865757,-0.38348865565629137
apq12,68,0.6162357072617739,0.017714114105985678,mms2,5,0.5809130576522556,0.1533882266453299,-0.03532264960951825,0.15440770030007883,0.11908505069056058,-0.18973034990959708
apq12,68,0.6162357072617739,0.017714114105985678,mms22,4,0.3304901207908243,0.3810535847720618,-0.2857455864709496,0.38146510234384323,0.09571951587289362,-0.6672106888147928
apq12,68,0.6162357072617739,0.017714114105985678,mph1,8,0.4997306191989058,0.0892145392723805,-0.11650508806286808,0.09095616447576824,-0.025548923587099842,-0.20746125253863631
apq12,68,0.6162357072617739,0.017714114105985678,mre11,4,0.333792590440769,0.2395991006050785,-0.2824431168210049,0.24025303088477867,-0.04219008593622625,-0.5226961477057837
apq12,68,0.6162357072617739,0.017714114105985678,mus81,6,0.6114555891404686,0.053433549319872264,-0.004780118121305299,0.056293285847240276,0.05151316772593498,-0.061073403968545575
apq12,68,0.6162357072617739,0.017714114105985678,nup84,4,0.4226815164290179,0.139264070504438,-0.193554190832756,0.1403861502144174,-0.0531680406183386,-0.3339403410471734
apq12,68,0.6162357072617739,0.017714114105985678,pif1,4,0.7660190249701688,0.10044575668547613,0.14978331770839493,0.10199578361225406,0.25177910132064896,0.047787534096140866
apq12,68,0.6162357072617739,0.017714114105985678,pol30-RR,6,0.5146691071602344,0.1969782069748033,-0.1015666001015395,0.1977731120793935,0.09620651197785399,-0.299339712180933
apq12,68,0.6162357072617739,0.017714114105985678,pol32,4,0.18301671668672564,0.09749480127636181,-0.43321899057504826,0.09909099915974791,-0.33412799141530036,-0.5323099897347962
apq12,68,0.6162357072617739,0.017714114105985678,pso2,7,0.5419389780654221,0.11342752388721114,-0.07429672919635177,0.11480240857117822,0.04050567937482645,-0.18909913776753
apq12,68,0.6162357072617739,0.017714114105985678,psy2,8,0.5163882903617446,0.04910950421735076,-0.0998474169000293,0.05220663983665175,-0.04764077706337755,-0.15205405673668104
apq12,68,0.6162357072617739,0.017714114105985678,psy4,8,0.582516390661655,0.07347821032971816,-0.033719316600118954,0.07558331318365305,0.0418639965835341,-0.109302629783772
apq12,68,0.6162357072617739,0.017714114105985678,rad1,9,0.603310395338991,0.0598013694102518,-0.0129253119227829,0.06236981338677614,0.04944450146399324,-0.07529512530955904
apq12,68,0.6162357072617739,0.017714114105985678,rad10,6,0.5956652923155827,0.04929834444821414,-0.020570414946191162,0.052384316392357806,0.031813901446166644,-0.07295473133854896
apq12,68,0.6162357072617739,0.017714114105985678,rad14,7,0.5657070989607049,0.06563586671830036,-0.05052860830106898,0.06798423963259698,0.017455631331528,-0.11851284793366595
apq12,68,0.6162357072617739,0.017714114105985678,rad18,8,0.5617592297332977,0.1736294975617174,-0.054476477528476175,0.17453077740643427,0.1200542998779581,-0.22900725493491045
apq12,68,0.6162357072617739,0.017714114105985678,rad2,4,0.6502468707220145,0.10121426434940099,0.03401116346024058,0.10275269897355643,0.136763862433797,-0.06874153551331585
apq12,68,0.6162357072617739,0.017714114105985678,rad23,4,0.6231018735521741,0.06374513973259978,0.006866166290400155,0.06616065808385337,0.07302682437425352,-0.05929449179345321
apq12,68,0.6162357072617739,0.017714114105985678,rad27,4,0.53987741276497625,0.393561663615844,-0.07635829449679765,0.39396011588310637,0.3176018213863087,-0.470318410379904
apq12,68,0.6162357072617739,0.017714114105985678,rad28,4,0.6072461129212374,0.19974899547428537,-0.008989594340536478,0.20053291757600786,0.19154332323547138,-0.20952251191654434
apq12,68,0.6162357072617739,0.017714114105985678,rad4,4,0.5315898094691698,0.2525389037002797,-0.08464589779260412,0.2531594116771072,0.16851351388450309,-0.3378053094697113
apq12,68,0.6162357072617739,0.017714114105985678,rad5,7,0.6412415378496709,0.05335318284644979,0.02500583058789696,0.05621700773259446,0.08122283832049142,-0.031211177144697497
apq12,68,0.6162357072617739,0.017714114105985678,rad50,4,0.28629619991460353,0.16277700886542976,-0.32993950734717037,0.16373803606290163,-0.16620147128426874,-0.493677543410072
apq12,68,0.6162357072617739,0.017714114105985678,rad51,4,0.5973516698343325,0.15191087342118662,-0.01888403742744138,0.15294019518147497,0.1340561577540336,-0.17182423260891636
apq12,68,0.6162357072617739,0.017714114105985678,rad52,4,0.5037828419563486,0.13666961549768153,-0.11245286530542531,0.1378128210249104,0.0253599557194851,-0.25026568633033575
apq12,68,0.6162357072617739,0.017714114105985678,rad54,8,0.5740196583905048,0.08559884728297774,-0.04221604887126906,0.08741254197616281,0.04519649310489375,-0.1296285908474319
apq12,68,0.6162357072617739,0.017714114105985678,rad55,2,0.624563437754518,2.374140611481008,0.008327730492744045,2.3742066954926178,2.382534425985362,-2.3658789649998737
apq12,68,0.6162357072617739,0.017714114105985678,rad57,6,0.5031117405442675,0.08548459572144707,-0.11312396671750635,0.08730066405371224,-0.02582330266379411,-0.20042463077121858
apq12,68,0.6162357072617739,0.017714114105985678,rad6,3,0.02889677781447578,0.05849009749347057,-0.5873389294472982,0.061113675583747806,-0.5262252538635503,-0.648452605031046
apq12,68,0.6162357072617739,0.017714114105985678,rad61,5,0.5759377948841822,0.0753143011587262,-0.04029791237759173,0.07736946295268687,0.03707155057509515,-0.1176673753302786
apq12,68,0.6162357072617739,0.017714114105985678,rdh54,5,0.6713757903599903,0.09380750221037833,0.055140083098216386,0.095465372305931,0.15060545540414738,-0.04032528920771461
apq12,68,0.6162357072617739,0.017714114105985678,rev1,8,0.6509451156653103,0.04228026136946379,0.034709408403536424,0.04584114243809869,0.08055055084163512,-0.011131734034562267
apq12,68,0.6162357072617739,0.017714114105985678,rev3,7,0.5792684363687938,0.04361726036377073,-0.03696727089298013,0.047077120134953514,0.010109849241973383,-0.08404439102793365
apq12,68,0.6162357072617739,0.017714114105985678,rev7,7,0.5577959218145753,0.07277417739753896,-0.05843978544719863,0.07489907031765047,0.01645928487045184,-0.1333388557648491
apq12,68,0.6162357072617739,0.017714114105985678,rph1,4,0.49953638982132964,0.20268118935596946,-0.11669931744044426,0.2034538138185427,0.08675449637809843,-0.3201531312589869
apq12,68,0.6162357072617739,0.017714114105985678,rrm3,7,0.5950282608520578,0.04895693901142049,-0.021207446409716058,0.05206315122932751,0.030855704819611453,-0.07327059763904356
apq12,68,0.6162357072617739,0.017714114105985678,rtt101,10,0.48914483872200093,0.09191327552776665,-0.12709086853977297,0.09360470104008146,-0.03348616749969151,-0.22069556957985442
apq12,68,0.6162357072617739,0.017714114105985678,rtt107,4,0.5814911701522033,0.04137287626533169,-0.034744537109570595,0.04500560775088286,0.010261070641312264,-0.07975014486045345
apq12,68,0.6162357072617739,0.017714114105985678,rtt109,4,0.7013281400968732,0.1946149939478806,0.08509243283509926,0.1954195120961402,0.28051194493123943,-0.11032707926104093
apq12,68,0.6162357072617739,0.017714114105985678,saw1,7,0.5515584573315023,0.0461380448645276,-0.06467724993027157,0.04942174645316617,-0.015255503477105407,-0.11409899638343773
apq12,68,0.6162357072617739,0.017714114105985678,sgs1,9,0.5384453771477011,0.06951943405584177,-0.07779033011407277,0.07174079418297802,-0.006049535931094752,-0.1495311242970508
apq12,68,0.6162357072617739,0.017714114105985678,shu1,6,0.5537241410700565,0.10718110779152415,-0.06251156619171738,0.10863507585480023,0.046123509663082846,-0.1711466420465176
apq12,68,0.6162357072617739,0.017714114105985678,shu2,3,0.38472333183846646,0.18240894343255842,-0.23151237542330744,0.1832670523655089,-0.04824532305779855,-0.4147794277888163
apq12,68,0.6162357072617739,0.017714114105985678,sin4,4,0.6059460780912911,0.14329464386097512,-0.010289629170482817,0.1443854036868117,0.13409577451632887,-0.1546750328572945
apq12,68,0.6162357072617739,0.017714114105985678,siz1,4,0.5835006688602914,0.14610813261741135,-0.03273503840148251,0.14717804270850643,0.11444300430702392,-0.17991308110998894
apq12,68,0.6162357072617739,0.017714114105985678,sky1,4,0.8734685437271372,0.18536045667126066,0.2572328364653633,0.18620496431604122,0.44343780078140455,0.0710278721493221
apq12,68,0.6162357072617739,0.017714114105985678,slx4,6,0.597764156270112,0.12815617396064508,-0.018471550991661867,0.1293746295175024,0.11090307852584053,-0.14784618050916426
apq12,68,0.6162357072617739,0.017714114105985678,slx5,3,0.5676975278217846,0.10844960520592063,-0.04853817943998928,0.10988679041577258,0.0613486109757833,-0.15842496985576188
apq12,68,0.6162357072617739,0.017714114105985678,slx8,5,0.4856871365893669,0.11342012668545538,-0.130548570672407,0.11479509996469636,-0.015753470707710632,-0.24534367063710336
apq12,68,0.6162357072617739,0.017714114105985678,snf2,2,0.045716493971435006,0.23006999085892937,-0.570519213290339,0.23075092747893286,-0.33976828581140606,-0.8012701407692718
apq12,68,0.6162357072617739,0.017714114105985678,sod1,3,0.00197774710927666,0.003857970160158427,-0.6142579601524972,0.01812936215967218,-0.596128597992825,-0.6323873223121694
apq12,68,0.6162357072617739,0.017714114105985678,srs2,6,0.4664461817022629,0.10446612872614595,-0.14978952555951103,0.10595735882697142,-0.043832166732539604,-0.25574688438648246
apq12,68,0.6162357072617739,0.017714114105985678,swi4,9,0.3628307594907799,0.12656993721242593,-0.253404947770994,0.12780351655771183,-0.12560143121328216,-0.3812084643287058
apq12,68,0.6162357072617739,0.017714114105985678,tdp1,4,0.6905472724856279,0.2079382941515461,0.07431156522385396,0.20869145649310802,0.283003021716962,-0.13437989126925406
apq12,68,0.6162357072617739,0.017714114105985678,top3,9,0.6169348797264054,0.0772480556027627,6.991724646314701e-4,0.07925308784500071,0.07995226030963218,-0.07855391538036924
apq12,68,0.6162357072617739,0.017714114105985678,trm10,2,0.6958354890412064,0.7209007959457016,0.0795997817794325,0.7211184004265221,0.8007181822059546,-0.6415186186470896
apq12,68,0.6162357072617739,0.017714114105985678,ubc13,4,0.5720470334994839,0.1494018882944399,-0.044188673762289965,0.15044837674266937,0.1062597029803794,-0.19463705050495933
apq12,68,0.6162357072617739,0.017714114105985678,vps41,4,0.3729421764295595,0.2080427023504423,-0.2432935308322144,0.20879548807346057,-0.034498042758753816,-0.452089018905675
apq12,68,0.6162357072617739,0.017714114105985678,wss1,4,0.6768315554288258,0.07546671740760852,0.06059584816705188,0.0775178384298719,0.13811368659692377,-0.016921990262820014
apq12,68,0.6162357072617739,0.017714114105985678,xrs2,3,0.47672806001759466,0.1224520986086309,-0.13950764724417924,0.12372674040892595,-0.015780906835253294,-0.2632343876531052
apq12,68,0.6162357072617739,0.017714114105985678,yku70,6,0.5644647843462006,0.10720925796842162,-0.05177092291557328,0.10866284936766317,0.05689192645208989,-0.16043377228323646
apq12,68,0.6162357072617739,0.017714114105985678,yps1,4,0.5838375394114704,0.13298070804772605,-0.03239816785030347,0.13415535230259892,0.10175718445229545,-0.1665535201529024
arp6,68,0.8653374666513548,0.08031410372902609,asf1,4,0.2975309883526864,0.6248348305465179,-0.5678064782986685,0.629975333423375,0.06216885512470649,-1.1977818117220433
arp6,68,0.8653374666513548,0.08031410372902609,csm2,4,0.5901009196781634,0.5599015920699917,-0.27523654697319144,0.565632520334809,0.2903959733616176,-0.8408690673080005
arp6,68,0.8653374666513548,0.08031410372902609,csm3,6,0.6194727861148179,0.5086098048374736,-0.24586468053653687,0.5149119233758428,0.2690472428393059,-0.7607766039123797
arp6,68,0.8653374666513548,0.08031410372902609,ctf18,4,0.7698204487412906,0.47342409399317964,-0.09551701791006417,0.4801882214622301,0.38467120355216594,-0.5757052393722943
arp6,68,0.8653374666513548,0.08031410372902609,ctf4,6,0.6715636913405296,0.4592369264708576,-0.19377377531082518,0.4662069389146805,0.27243316360385533,-0.6599807142255056
arp6,68,0.8653374666513548,0.08031410372902609,dbf2,2,0.31303999207733435,3.855428030955715,-0.5522974745740205,3.856264469293679,3.3039669947196586,-4.408561943867699
arp6,68,0.8653374666513548,0.08031410372902609,dcc1,5,0,0,-0.8653374666513548,0.08031410372902609,-0.7850233629223287,-0.945651570380381
arp6,68,0.8653374666513548,0.08031410372902609,ddc1,5,0.8141943991585318,0.34095623688284316,-0.05114306749282305,0.350287754178056,0.299144686685233,-0.40143082167087907
arp6,68,0.8653374666513548,0.08031410372902609,dia2,4,0.008295364973714003,0.025581566214653736,-0.8570421016776408,0.08428980832693521,-0.7727522933507056,-0.9413319100045761
arp6,68,0.8653374666513548,0.08031410372902609,erg2,2,0.44831399217698464,5.349216773819779,-0.41702347447437016,5.349819665051588,4.932796190577218,-5.7668431395259585
arp6,68,0.8653374666513548,0.08031410372902609,esc2,4,0.7005222296384985,0.4677375523966434,-0.16481523701285627,0.47458273586362104,0.30976749885076477,-0.6393979728764774
arp6,68,0.8653374666513548,0.08031410372902609,exo1,10,0.968321212569045,0.11968045883667854,0.10298374591769022,0.14413107744395262,0.24711482336164284,-0.041147331526262404
arp6,68,0.8653374666513548,0.08031410372902609,gpx2,3,0.8257856266669629,0.17965859088124336,-0.039551839984391934,0.19679320246195178,0.15724136247755985,-0.23634504244634372
