orf,gene,alleles,MATa_hit,TS_hit,tSNE1,tSNE2
YDR152W,gir2,gir2,FALSE,FALSE,-3.558344630124287,-8.460673557173937
YDR096W,gis1,gis1,FALSE,FALSE,14.111380633257783,4.747583974677217
YNL255C,gis2,gis2,FALSE,FALSE,13.21907083784562,16.973476584149033
YLR094C,gis3,gis3,FALSE,FALSE,-14.186415226380076,-18.00682259620836
YML006C,gis4,gis4,FALSE,FALSE,1.264353791772367,21.515468355659877
YCR098C,git1,git1,FALSE,FALSE,-12.69637170184851,-9.108218734156903
YEL011W,glc3,glc3,FALSE,FALSE,1.2728796808348646,-4.698732885765787
YMR311C,glc8,glc8,FALSE,FALSE,7.479746543267063,6.006005888886314
YKR058W,glg1,glg1,FALSE,FALSE,17.933947381324703,1.0409965581106124
YJL137C,glg2,glg2,FALSE,FALSE,3.425643842384577,-9.942935437483877
YCL040W,glk1,glk1,FALSE,FALSE,3.039344724041264,5.139366894453608
YER040W,gln3,gln3,FALSE,FALSE,7.648605486076722,13.607761162036562
YML004C,glo1,glo1,FALSE,FALSE,10.00277249277341,-4.535996406692994
YDR272W,glo2,glo2,FALSE,FALSE,-14.576978052437063,-22.09237711032012
YER122C,glo3,glo3 | glo3-supp1,FALSE,FALSE,-23.232941575292635,16.86380549149516
YOR040W,glo4,glo4,FALSE,FALSE,-18.33795731614234,-15.100745270070302
YPL091W,glr1,glr1,FALSE,FALSE,-8.36523627305171,1.9891534282532737
YDL171C,glt1,glt1,FALSE,FALSE,-18.72269022248135,-17.052956802441287
YDR506C,gmc1,gmc1,FALSE,FALSE,-4.786923686355392,-23.578751815130055
YLR445W,gmc2,gmc2,FALSE,FALSE,-5.32234388717578,-12.965036934069655
YKR030W,gmh1,gmh1,FALSE,FALSE,-20.269731109905077,17.147675631430154
YFL017C,gna1,gna1-5001 | gna1-ts,FALSE,FALSE,-7.858587515950659,0.9269152468700134
YGR256W,gnd2,gnd2,FALSE,FALSE,-1.6951751307083365,20.29341443022052
YDR508C,gnp1,gnp1,FALSE,FALSE,-14.395650594779022,1.8082987154440862
YOR320C,gnt1,gnt1,FALSE,FALSE,-10.643895239558839,4.484718947862513
YJL184W,gon7,gon7,FALSE,FALSE,-18.81523789565743,-1.9420071925859228
YNL274C,gor1,gor1,FALSE,FALSE,18.56753178162227,20.575149637461188
YHL031C,gos1,gos1-supp1,FALSE,FALSE,-22.122478709806142,16.601344715466993
YMR292W,got1,got1,FALSE,FALSE,-21.286100087370055,17.616111376646653
YOR371C,gpb1,gpb1,FALSE,FALSE,15.68688987492053,4.171816790395432
YAL056W,gpb2,gpb2,FALSE,FALSE,15.388094076238016,4.827962217727455
YDL022W,gpd1,gpd1,FALSE,FALSE,-6.834624057281762,16.036629389913564
YOL059W,gpd2,gpd2,FALSE,FALSE,4.499348023113646,-8.593928135804322
YGL121C,gpg1,gpg1,FALSE,FALSE,-14.286105741487825,-15.452164281270555
YPR160W,gph1,gph1,FALSE,FALSE,19.415046972325673,0.5515054405751129
YGR216C,gpi1,gpi1-1,FALSE,FALSE,-14.965922638245397,13.221934056000006
YLL031C,gpi13,gpi13-3-supp1 | gpi13-4 | gpi13-5 | gpi13-5-supp1,FALSE,TRUE,-26.626154246422903,9.175516784533514
YDR437W,gpi19,gpi19-2 | gpi19-2xh | gpi19-5001,FALSE,FALSE,-25.896780406498248,8.531084839059597
YPL076W,gpi2,gpi2-1-7b | gpi2-774,FALSE,FALSE,-28.70072707622712,9.308775042188822
YDL021W,gpm2,gpm2,FALSE,FALSE,13.312699109491131,13.519583857419025
YOL056W,gpm3,gpm3,FALSE,FALSE,11.546439841817225,-14.433467355828965
YIL053W,gpp1,gpp1,FALSE,FALSE,7.986592038079473,24.857295726354124
YER062C,gpp2,gpp2,FALSE,FALSE,-7.660576869941532,-20.63299763967244
YDL035C,gpr1,gpr1,FALSE,FALSE,-1.2128182861274808,-11.915467127534164
YKR067W,gpt2,gpt2,FALSE,FALSE,6.0013374656995015,20.977383626258206
YKL026C,gpx1,gpx1,FALSE,FALSE,10.039344789601815,-3.8013644656931405
YBR244W,gpx2,gpx2,FALSE,FALSE,7.644970272812256,7.0070433544965836
YPL223C,gre1,gre1,FALSE,FALSE,15.991419777620864,0.9552676814648938
YOL151W,gre2,gre2,FALSE,FALSE,-11.857488585519041,-15.989467542560925
YHR104W,gre3,gre3,FALSE,FALSE,-10.137575310152625,-11.30910792882896
YDR517W,grh1,grh1,FALSE,FALSE,-17.13063917634211,20.41760246519059
YBR121C,grs1,grs1-5001,FALSE,FALSE,12.61565856721519,-15.587488760736939
YCL035C,grx1,grx1,FALSE,FALSE,-4.728057125909563,12.689635606578559
YDR513W,grx2,grx2,FALSE,FALSE,-11.492427911355637,-3.6881313666917004
YDR098C,grx3,grx3,FALSE,FALSE,3.481141151269562,7.213551660579235
YER174C,grx4,grx4,FALSE,FALSE,2.9544427921895204,3.971768400923477
YDL010W,grx6,grx6,FALSE,FALSE,-2.456126868028051,17.5586129415167
YBR014C,grx7,grx7,FALSE,FALSE,13.882575943505737,-1.281189595430628
YLR364W,grx8,grx8,FALSE,FALSE,-6.294169915015681,13.92976185512519
YGR032W,gsc2,gsc2,FALSE,FALSE,-15.326699372843763,-11.501032955526755
YML048W,gsf2,gsf2,FALSE,FALSE,-17.613904316668883,-3.150218839449969
YJL101C,gsh1,gsh1,FALSE,FALSE,8.571711539493169,24.21163470107943
YOL049W,gsh2,gsh2,FALSE,FALSE,0.5822144460934314,9.342671951607189
YOR185C,gsp2,gsp2,FALSE,FALSE,-14.604681199934504,-17.114584757523918
YFR015C,gsy1,gsy1,FALSE,FALSE,2.2274491054396965,14.79292336865767
YLR258W,gsy2,gsy2,FALSE,FALSE,7.480621698975757,16.68543501189373
YDR221W,gtb1,gtb1,FALSE,FALSE,-26.503814002205345,-11.863224645056558
YGR154C,gto1,gto1,FALSE,FALSE,-21.1690264102885,-8.497052290682529
YMR251W,gto3,gto3,FALSE,FALSE,-9.29063875371738,23.776963523909068
YML121W,gtr1,gtr1,FALSE,FALSE,-17.652771160424372,-2.038057297226236
YGL181W,gts1,gts1,FALSE,FALSE,5.384414355631797,-14.499299182840307
YIR038C,gtt1,gtt1,FALSE,FALSE,-24.431416492166086,-9.135640880336558
YLL060C,gtt2,gtt2,FALSE,FALSE,1.6505114499731535,-4.181581460410692
YEL017W,gtt3,gtt3,FALSE,FALSE,6.526157013463499,-17.344471558685385
YDL238C,gud1,gud1,FALSE,FALSE,5.2942612679982695,8.126770689975393
YLR289W,guf1,guf1,FALSE,FALSE,-3.8873803806312526,1.221688963850186
YGL084C,gup1,gup1,FALSE,FALSE,-28.75331479720355,9.120796443961495
YPL189W,gup2,gup2,FALSE,FALSE,-0.5151154312578323,9.905373221708375
YHL032C,gut1,gut1,FALSE,FALSE,-1.4792071566853586,-7.9813912026775515
YIL155C,gut2,gut2,TRUE,FALSE,17.495879698828773,2.5292359329616003
YIL041W,gvp36,gvp36,FALSE,FALSE,-12.90995044620675,-3.3953865557264145
YMR192W,gyl1,gyl1,FALSE,FALSE,-3.8325561922541596,-14.789966494429105
YOR070C,gyp1,gyp1,FALSE,FALSE,-23.843048498104817,17.505707360190268
YPL249C,gyp5,gyp5,FALSE,FALSE,5.337421284039634,0.04226548065537484
YJL044C,gyp6,gyp6,FALSE,FALSE,-2.1551629031761217,-16.434435907600616
YDL234C,gyp7,gyp7,FALSE,FALSE,-7.858154346297868,-12.900428109977842
YFL027C,gyp8,gyp8,FALSE,FALSE,-17.51965553407804,-21.605212674893846
YJL110C,gzf3,gzf3,FALSE,FALSE,5.67745128400972,26.100732356357728
YPR008W,haa1,haa1,FALSE,FALSE,-4.571537554527674,-6.933710706490856
YFL031W,hac1,hac1,FALSE,FALSE,-28.9667269854763,7.387957738939907
YPR005C,hal1,hal1,FALSE,FALSE,-1.5788317850280145,-10.753818612930113
YJL165C,hal5,hal5,FALSE,FALSE,-16.94031555295743,-2.1305782487051106
YOL089C,hal9,hal9,FALSE,FALSE,4.89070556773892,3.269937317494223
YJR069C,ham1,ham1,FALSE,FALSE,-7.308660282458745,-12.636623516393108
YGL237C,hap2,hap2,FALSE,FALSE,11.86469868306777,28.018660763930313
YBL021C,hap3,hap3,FALSE,FALSE,10.675604193084709,28.625148218754756
YKL109W,hap4,hap4,FALSE,FALSE,12.465378291100482,27.478417982009645
YOR358W,hap5,hap5,FALSE,FALSE,12.169216234916577,27.574655224985325
YPL001W,hat1,hat1,FALSE,FALSE,5.102143348172283,-14.737677240087901
YKR084C,hbs1,hbs1,FALSE,FALSE,-16.592037623818932,4.615962649131192
YDL223C,hbt1,hbt1,FALSE,FALSE,7.778632194974247,7.9018466350451035
YNL281W,hch1,hch1,FALSE,FALSE,15.143538831815821,17.008162709815
YCR065W,hcm1,hcm1,FALSE,FALSE,33.11261414476873,-2.1919514159631905
YLR192C,hcr1,hcr1,FALSE,FALSE,-7.720384629978048,-15.186689649971264
YKL017C,hcs1,hcs1,FALSE,FALSE,-2.768009812263496,2.1019410020253706
YNL021W,hda1,hda1,FALSE,FALSE,-19.542266780980835,-4.139257740167233
YDR295C,hda2,hda2,FALSE,FALSE,-15.152349574907939,20.129696552704893
YPR179C,hda3,hda3,FALSE,FALSE,-19.52211701258016,-4.086693232872955
YDR458C,heh2,heh2,FALSE,FALSE,11.414856692360338,-9.64469993845634
YBL032W,hek2,hek2,FALSE,FALSE,15.681145386373018,7.208435157891593
YKR017C,hel1,hel1,FALSE,FALSE,5.3367245455927135,-0.3239774329359524
YDR266C,hel2,hel2,FALSE,FALSE,15.504667074753026,-6.610007032595333
YOR227W,her1,her1,FALSE,FALSE,-10.968836293883932,4.31619753615654
YOR237W,hes1,hes1,FALSE,FALSE,0.6035248029060231,15.399662769811165
YMR207C,hfa1,hfa1,FALSE,FALSE,0.47774596017420556,11.276729252807025
YMR110C,hfd1,hfd1,FALSE,FALSE,17.22926959659975,-22.269357871762367
YPL254W,hfi1,hfi1,FALSE,FALSE,10.543274686824343,17.674211454958527
YGL251C,hfm1,hfm1,FALSE,FALSE,9.996205284901368,1.8510370940028729
YGR187C,hgh1,hgh1,FALSE,FALSE,16.735981105264518,-0.974835235622353
YBR009C,hhf1,hhf1,FALSE,FALSE,23.36574602869001,-14.379843417613403
YNL030W,hhf2,hhf2,FALSE,FALSE,19.07640869809888,-13.240665402292597
YPL127C,hho1,hho1,FALSE,FALSE,-14.238511689058042,-14.636404246337307
YBR010W,hht1,hht1,FALSE,FALSE,-14.700451312218634,-5.051522379694817
YNL031C,hht2,hht2,FALSE,FALSE,7.7913187839241544,-2.9508828618158667
YDR317W,him1,him1,FALSE,FALSE,9.307834486001367,-12.20670261025903
YBL008W,hir1,hir1,FALSE,FALSE,-1.3958947083141504,-11.252471456165207
YOR038C,hir2,hir2,FALSE,FALSE,25.88810407757218,-2.281491939205625
YJR140C,hir3,hir3,FALSE,FALSE,25.87337262113026,-2.2618979448503405
YJR055W,hit1,hit1,FALSE,FALSE,17.977986084548697,-25.22395864768805
YDR420W,hkr1,hkr1,FALSE,FALSE,-14.57348008276253,-18.787457526524005
YMR161W,hlj1,hlj1,FALSE,FALSE,3.0216896497090455,16.561310287128403
YDR528W,hlr1,hlr1,FALSE,FALSE,-0.9894860683899565,8.621025384446957
YER057C,hmf1,hmf1,FALSE,FALSE,13.821748860897221,16.4273033905436
YML075C,hmg1,hmg1,FALSE,FALSE,-0.5699970950391973,15.765079785336031
YLR450W,hmg2,hmg2,FALSE,FALSE,4.530588656479579,18.687815837819848
YOL095C,hmi1,hmi1,FALSE,FALSE,4.93848035413123,24.265247171661102
YDR174W,hmo1,hmo1,FALSE,FALSE,2.9512551484645195,-25.54647891656728
YOR032C,hms1,hms1,FALSE,FALSE,9.713496794010409,2.0516063710689485
YJR147W,hms2,hms2,FALSE,FALSE,9.094935726434501,-18.44421710956805
YBR034C,hmt1,hmt1,FALSE,FALSE,19.365568596464225,-16.000033816485185
YLR205C,hmx1,hmx1,FALSE,FALSE,-6.993533550579092,12.07473818038628
YGL077C,hnm1,hnm1,FALSE,FALSE,-4.899797656766784,20.468355108590355
YDL125C,hnt1,hnt1,FALSE,FALSE,14.531469950803189,-3.9139042908276704
YDR305C,hnt2,hnt2,FALSE,FALSE,-16.271739458455585,-13.782330368490042
YJR075W,hoc1,hoc1,FALSE,FALSE,-27.21941649422344,6.4015945206195575
YLR113W,hog1,hog1,FALSE,FALSE,21.246145201749698,9.823140522688295
YNR055C,hol1,hol1,FALSE,FALSE,-7.666853844267076,-20.746068569775726
YDR158W,hom2,hom2,FALSE,FALSE,1.4010974355941592,25.06554255296992
YER052C,hom3,hom3,TRUE,FALSE,1.2519283324325772,25.05594114189606
YJR139C,hom6,hom6,FALSE,FALSE,3.230398485756479,10.27044882857019
YIL072W,hop1,hop1,FALSE,FALSE,9.60781837513377,0.07556420606924466
YGL033W,hop2,hop2,FALSE,FALSE,6.006116776739788,11.73637018263257
YMR251W-A,hor7,hor7,FALSE,FALSE,-0.7226844248200015,-16.99600597715089
YPR068C,hos1,hos1,FALSE,FALSE,-4.310008798608684,4.761541295372593
YGL194C,hos2,hos2,FALSE,FALSE,23.273216705726547,12.837306725933894
YPL116W,hos3,hos3,FALSE,FALSE,-1.183096568867739,-2.506873453673984
YIL112W,hos4,hos4,FALSE,FALSE,20.605964582352446,10.914725668623246
YMR172W,hot1,hot1,FALSE,FALSE,4.223861365749809,-12.175251993605611
YKL084W,hot13,hot13,FALSE,FALSE,9.888220629085945,-5.88871577776032
YPR193C,hpa2,hpa2,FALSE,FALSE,-8.421878152147425,-5.02331870589625
YEL066W,hpa3,hpa3,FALSE,FALSE,14.710208865167857,15.683035947391765
YBR215W,hpc2,hpc2,TRUE,FALSE,25.928174726728553,-2.2805753845951706
YOL155C,hpf1,hpf1,FALSE,FALSE,-5.173231980372776,-16.46840801949205
YIL110W,hpm1,hpm1,FALSE,FALSE,-0.9943717292821791,-26.857988207614756
YDR399W,hpt1,hpt1,FALSE,FALSE,-2.195222124470141,12.666784365008708
YNL004W,hrb1,hrb1,FALSE,FALSE,2.78797159872437,-7.173223057901043
YOL013C,hrd1,hrd1,FALSE,FALSE,-0.4515972068107838,-1.2185395797178113
YLR207W,hrd3,hrd3,FALSE,FALSE,-9.868285754127829,8.099635383467191
YOR267C,hrk1,hrk1,FALSE,FALSE,-15.799402869054587,-21.562877429312522
YDR291W,hrq1,hrq1,FALSE,FALSE,-8.540152591153836,8.411204330301802
YLR097C,hrt3,hrt3,FALSE,FALSE,6.917579061716235,-3.9948277401931476
YMR186W,hsc82,hsc82,FALSE,FALSE,-0.19470773258741883,18.66213749621431
YHL002W,hse1,hse1,FALSE,FALSE,-28.158759644845485,-4.353845738351497
YKL101W,hsl1,hsl1,FALSE,FALSE,22.439676213634108,-13.465107630546585
YBR133C,hsl7,hsl7,FALSE,FALSE,21.96807927119608,-13.1226866496992
YBR272C,hsm3,hsm3,FALSE,FALSE,4.03247135399314,-7.681107747221639
YOR020C,hsp10,hsp10-ts,FALSE,FALSE,6.027107866014414,25.947568419781433
YLL026W,hsp104,hsp104,FALSE,FALSE,10.870674656471374,-17.12022630975692
YFL014W,hsp12,hsp12,FALSE,FALSE,12.101089005568964,11.736830578583836
YJL159W,hsp150,hsp150,FALSE,FALSE,-24.25095483367992,2.5446508877169256
YBR072W,hsp26,hsp26,FALSE,FALSE,12.28448254418438,1.1285309511552963
YCR021C,hsp30,hsp30,FALSE,FALSE,15.096488573203198,0.8224350243408479
YDR533C,hsp31,hsp31,FALSE,FALSE,-4.975158550656811,6.996112525083204
YDR171W,hsp42,hsp42,FALSE,FALSE,3.612357672050437,2.018184131192178
YDR258C,hsp78,hsp78,FALSE,FALSE,2.1637883676392113,10.381551241529422
YPL240C,hsp82,hsp82,FALSE,FALSE,7.165214501542631,16.80389003197557
YOL068C,hst1,hst1,FALSE,FALSE,7.717726721486459,-5.631375065434056
YPL015C,hst2,hst2,FALSE,FALSE,-10.29122539980241,1.1971913109921906
YOR025W,hst3,hst3,FALSE,FALSE,28.40361187653387,-11.366384561270154
YDR191W,hst4,hst4,FALSE,FALSE,24.53205401164155,-7.212964961710735
YDR225W,hta1,hta1,FALSE,FALSE,26.059826957730433,-10.102916152655656
YBL003C,hta2,hta2,FALSE,FALSE,0.8052069700035251,5.985090583992107
YBL002W,htb2,htb2,FALSE,FALSE,15.712423744733814,9.53178520280835
YHR067W,htd2,htd2,FALSE,FALSE,1.5661429748488784,27.573901741511666
YPR033C,hts1,hts1-1,FALSE,FALSE,-13.92587893964437,0.20355111052003066
YOL012C,htz1,htz1,FALSE,FALSE,27.11974812807655,6.615718879460988
YGR268C,hua1,hua1,FALSE,FALSE,-0.5698195783337706,3.4746320104355566
YOR284W,hua2,hua2,FALSE,FALSE,-5.960190713770663,-1.0257373140775474
YNR032C-A,hub1,hub1,FALSE,FALSE,-11.814090185246195,30.00289295675109
YJR036C,hul4,hul4,FALSE,FALSE,14.458701835601206,-1.8818751847317947
YGL141W,hul5,hul5,FALSE,FALSE,20.9105180729018,-18.716532933483347
YGL168W,hur1,hur1,FALSE,FALSE,-17.139549159543048,-4.939519960825298
YPL244C,hut1,hut1,FALSE,FALSE,-13.944264247511269,4.494349079374202
YER039C,hvg1,hvg1,FALSE,FALSE,7.411506712760713,8.877186495159481
YFR053C,hxk1,hxk1,FALSE,FALSE,-6.180373720601011,-11.129624891793547
YGL253W,hxk2,hxk2,FALSE,FALSE,-18.834092569283438,1.8712118987194202
YHR094C,hxt1,hxt1,FALSE,FALSE,8.027459601445583,6.732464241611385
YFL011W,hxt10,hxt10,FALSE,FALSE,4.199380389450517,7.443327533097295
YIL170W,hxt12,hxt12,FALSE,FALSE,5.286240206648273,4.060946145154297
YNL318C,hxt14,hxt14,FALSE,FALSE,-15.687077240899079,-2.601398992001298
YMR011W,hxt2,hxt2,FALSE,FALSE,10.649222378990768,2.538568975619324
YDR345C,hxt3,hxt3,FALSE,FALSE,6.322626717853007,-2.358871418388347
YHR092C,hxt4,hxt4,FALSE,FALSE,4.312522932388504,-1.3665684503760611
YHR096C,hxt5,hxt5,FALSE,FALSE,-7.9021758859730316,-1.2973519195353298
YJL214W,hxt8,hxt8,FALSE,FALSE,-0.20001207944275648,11.6016625480212
YKL189W,hym1,hym1-15,FALSE,FALSE,11.731797511784622,-3.866217452193579
YEL034W,hyp2,hyp2-1 | hyp2-2 | hyp2-3 | hyp2-ts,FALSE,FALSE,4.265815064053911,-21.78495303505098
YIR037W,hyr1,hyr1,FALSE,FALSE,6.609240074484568,0.7176949747681488
YJR006W,hys2,hys2-ts,FALSE,FALSE,25.284105372931506,-9.018859044415274
YIL090W,ice2,ice2,FALSE,FALSE,-15.863846305716004,-5.590877491476991
YER065C,icl1,icl1,FALSE,FALSE,-8.94203295903239,-16.79298279683921
YPR006C,icl2,icl2,FALSE,FALSE,-15.018364269762538,-6.93453379603277
YER078C,icp55,icp55,FALSE,FALSE,10.462612587290723,24.114741247607903
YBR157C,ics2,ics2,FALSE,FALSE,-4.133819255892949,-10.511565275507019
YJL077C,ics3,ics3,FALSE,FALSE,5.099229086680403,-8.574040341310699
YLR099C,ict1,ict1,FALSE,FALSE,10.134345999026845,6.671950959218523
YMR195W,icy1,icy1,FALSE,FALSE,-3.656947430126032,14.043016233057804
YNL037C,idh1,idh1,FALSE,FALSE,4.452151827349644,24.091269079575735
YOR136W,idh2,idh2,FALSE,FALSE,4.673349969245082,24.053917696013837
YDL066W,idp1,idp1,FALSE,FALSE,-3.087256899345993,-11.233817315450146
YLR174W,idp2,idp2,TRUE,FALSE,10.065537648063264,8.821509942066347
YNL009W,idp3,idp3,FALSE,FALSE,12.683077946311718,-14.186593164950139
YJL146W,ids2,ids2,FALSE,FALSE,17.394466724870554,-22.68527815439719
YFL013C,ies1,ies1,FALSE,FALSE,-19.4379841492742,-4.198282203583207
YNL215W,ies2,ies2,FALSE,FALSE,23.08788680278699,-9.562766080747403
YLR052W,ies3,ies3,FALSE,FALSE,14.25088437831314,-16.63840746707395
YOR189W,ies4,ies4,FALSE,FALSE,-1.4261848547570497,-10.468732314781619
YER092W,ies5,ies5,FALSE,FALSE,-19.38446734400345,-4.21689639771451
YOL023W,ifm1,ifm1,TRUE,FALSE,9.841968888653737,24.429109116171745
YFR017C,igd1,igd1,FALSE,FALSE,15.873925798843654,3.4883793706250086
YNL157W,igo1,igo1,FALSE,FALSE,-13.303841668954687,17.41999996663743
YHR132W-A,igo2,igo2,FALSE,FALSE,1.5446928945413425,4.742993856880609
YLR384C,iki3,iki3,FALSE,FALSE,-20.51190340236568,6.624052703519287
YJL057C,iks1,iks1,FALSE,FALSE,-5.1930292045641115,7.690435614861615
YJR118C,ilm1,ilm1,FALSE,FALSE,-13.03502443178798,5.611505509378066
YBL076C,ils1,ils1-1,FALSE,FALSE,-12.936616799057852,1.2545491568860552
YER086W,ilv1,ilv1,FALSE,FALSE,7.735159199179856,10.468824603141313
YCL009C,ilv6,ilv6,FALSE,FALSE,9.344998550711814,-2.728133730366608
YGR287C,ima1,ima1,FALSE,FALSE,0.46803843764808667,-14.688712951493672
YJL216C,ima5,ima5,FALSE,FALSE,12.113391303042258,-9.167523737051603
YLR432W,imd3,imd3,FALSE,FALSE,-12.492664962434084,-14.571197105125632
YML056C,imd4,imd4,FALSE,FALSE,9.233961781687087,3.9117577277204254
YJR094C,ime1,ime1,FALSE,FALSE,12.946482644511978,1.561285173593851
YJL106W,ime2,ime2,FALSE,FALSE,-7.985909449795375,-4.938733567939527
YCR046C,img1,img1,FALSE,FALSE,10.820177902050329,19.858881662501926
YCR071C,img2,img2,FALSE,FALSE,6.124304989127607,28.23690830520545
YLR309C,imh1,imh1,FALSE,FALSE,-21.329476828123795,16.2685427131378
YBR107C,iml3,iml3,FALSE,FALSE,33.57020769428155,-2.665807176781438
YGR031W,imo32,imo32,FALSE,FALSE,-6.7243847383439475,-25.83285340303338
YMR150C,imp1,imp1,FALSE,FALSE,14.338724346565465,28.168962137612226
YMR035W,imp2,imp2,FALSE,FALSE,10.967807395264108,29.039811962680158
YIL154C,imp2',imp2',TRUE,FALSE,21.676564847977147,-11.440038242209956
YLR413W,ina1,ina1,FALSE,FALSE,2.9658054147747817,17.36798861071756
YPL099C,ina17,ina17,FALSE,FALSE,-19.90022336977796,-9.953661987947287
YIR024C,ina22,ina22,FALSE,FALSE,-14.191793092669565,-14.113777601432227
YDL181W,inh1,inh1,FALSE,FALSE,-1.584213412308521,5.220054882828127
YHR046C,inm1,inm1,FALSE,FALSE,3.1398890771590766,21.33487505513454
YDR287W,inm2,inm2,FALSE,FALSE,-10.285890552159003,-13.660250348903725
YJL153C,ino1,ino1,FALSE,FALSE,10.828376789828365,-17.864336558490663
YDR123C,ino2,ino2,FALSE,FALSE,-16.6233175219959,17.799967453270966
YOL108C,ino4,ino4,FALSE,FALSE,-1.500948865803773,-11.92856256570584
YMR204C,inp1,inp1,FALSE,FALSE,0.16557248439133224,21.360872109215315
YMR163C,inp2,inp2,FALSE,FALSE,-10.8171263405303,-15.61971467926322
YIL002C,inp51,inp51,FALSE,FALSE,0.3659251501837487,-3.9078696878108428
YNL106C,inp52,inp52,FALSE,FALSE,12.604679547586567,-18.18644052814013
YOL065C,inp54,inp54,FALSE,FALSE,-13.658079480200882,21.93105580398913
YLR095C,ioc2,ioc2,FALSE,FALSE,-4.731973114267585,-22.762601702045497
YFR013W,ioc3,ioc3,FALSE,FALSE,-14.662358931944892,-17.071236122489196
YMR044W,ioc4,ioc4,FALSE,FALSE,18.291827116761688,-2.092013306121623
YDR315C,ipk1,ipk1,FALSE,FALSE,24.387357033406612,-9.15880468731999
YPL209C,ipl1,ipl1-1 | ipl1-2,FALSE,FALSE,31.8184995351473,-0.8967751815569621
YDR072C,ipt1,ipt1,FALSE,FALSE,-2.1358628754966,-9.263546477405859
YOL081W,ira2,ira2,TRUE,FALSE,19.311595735333295,5.838882462957364
YOL015W,irc10,irc10,FALSE,FALSE,10.173837661332271,2.5447270249120484
YOR013W,irc11,irc11,FALSE,FALSE,9.759127247410365,-0.1434410079601013
YOR235W,irc13,irc13,FALSE,FALSE,1.550648133601297,-19.7383098353509
YOR135C,irc14,irc14,FALSE,FALSE,18.49263743010052,-5.917363768110599
YPL017C,irc15,irc15,FALSE,FALSE,33.73131425912582,-2.733894244703328
YPR038W,irc16,irc16,FALSE,FALSE,-3.165923166597963,-11.1020371145083
YJL037W,irc18,irc18,FALSE,FALSE,5.059474338642905,-8.52046834038255
YLL033W,irc19,irc19-supp1a,FALSE,FALSE,7.418969723330165,13.814660560080734
YDR112W,irc2,irc2,FALSE,FALSE,-8.65286336848041,1.0047474102065206
YLR247C,irc20,irc20,FALSE,FALSE,-1.159589247050958,12.324944257940906
YMR073C,irc21,irc21,FALSE,FALSE,19.298259130371843,-8.557198669841553
YEL001C,irc22,irc22,FALSE,FALSE,-11.307093486112738,24.52741696529418
YOR044W,irc23,irc23,FALSE,FALSE,-1.6735216867907987,14.780184940166858
YIR036C,irc24,irc24,FALSE,FALSE,13.974606748731192,-1.3106838182862481
YLR021W,irc25,irc25,FALSE,FALSE,22.20567495472608,-18.14983769115428
YDR332W,irc3,irc3,FALSE,FALSE,-2.0943758105662,13.746793636941156
YDR540C,irc4,irc4,FALSE,FALSE,18.155152632527308,0.23832015917973803
YFR038W,irc5,irc5,FALSE,FALSE,-0.96653667692035,-5.610058909902056
YFR055W,irc7,irc7,FALSE,FALSE,-22.009813717166743,-6.277741608776213
YJL051W,irc8,irc8,FALSE,FALSE,-2.034601925775555,1.5465657598815676
YJL142C,irc9,irc9,FALSE,FALSE,-4.646492027340181,-0.989605872644975
YHR079C,ire1,ire1,FALSE,FALSE,-28.98626707051584,7.352099125413361
YIL026C,irr1,irr1-1,FALSE,TRUE,-8.40844820437073,15.212353738791395
YKR019C,irs4,irs4,FALSE,FALSE,-22.412153683886654,14.82579096429182
YLL027W,isa1,isa1,FALSE,FALSE,0.4411034256755173,-21.336932666653407
YER019W,isc1,isc1-supp1,FALSE,FALSE,-23.087736576431375,-10.829792501203062
YER180C,isc10,isc10,FALSE,FALSE,10.550863555128068,-0.7108598640536213
YMR081C,isf1,isf1,FALSE,FALSE,-15.618050622451843,5.3790076810003145
YPL040C,ism1,ism1-supp1,FALSE,FALSE,12.647981507762081,22.73994130997515
YOR155C,isn1,isn1,FALSE,FALSE,4.8033468979014575,16.66170575320372
YPR106W,isr1,isr1,FALSE,FALSE,1.4194528400776385,-3.6749573682006527
YNL265C,ist1,ist1,FALSE,FALSE,-23.15115499823661,-8.455050581847846
YIR005W,ist3,ist3,FALSE,FALSE,-12.05333013335182,32.38138753835234
YPL135W,isu1,isu1,FALSE,FALSE,0.5631523464063461,-1.3654345032691129
YOR226C,isu2,isu2,FALSE,FALSE,-1.6504106721797784,-5.9841470934595895
YBR245C,isw1,isw1,FALSE,FALSE,16.399690595282042,10.3443920575123
YOR304W,isw2,isw2,FALSE,FALSE,-16.276218795660657,0.686224555459799
YJR050W,isy1,isy1,FALSE,FALSE,-12.130817168737275,31.878601592878567
YGL133W,itc1,itc1,FALSE,FALSE,-15.735408378613176,0.199806028869495
YDR497C,itr1,itr1,FALSE,FALSE,3.077844561770674,16.301551024059048
YOL103W,itr2,itr2,FALSE,FALSE,-6.955059488452366,-22.68906080931244
