A,n_a,P_a_est,ci95_a,C,n_ac,P_ac_est,ci95_ac,P_c_diff,P_c_diff_ci95,P_c_diff_upr,P_c_diff_lwr
apq12,68,0.6162357072617739,0.017714114105985678,100,5,0.3853674008047348,0.15927226384469814,-0.2308683064570391,0.16025430998502044,-0.07061399647201866,-0.39112261644205953
apq12,68,0.6162357072617739,0.017714114105985678,125,4,NA,NA,NA,NA,NA,NA
arp6,68,0.8653374666513548,0.08031410372902609,2.5,4,0.860934774632938,0.4401346215347963,-0.0044026920184168095,0.4474023249060907,0.4429996328876739,-0.45180501692450753
arp6,68,0.8653374666513548,0.08031410372902609,5,29,0.918098551007428,0.10490515547266854,0.052761084356073185,0.13211906335779677,0.18488014771386996,-0.07935797900172359
arp6,68,0.8653374666513548,0.08031410372902609,10,39,0.8464837012881967,0.1016997733168168,-0.01885376536315808,0.12958857646601682,0.11073481110285874,-0.1484423418291749
arp6,68,0.8653374666513548,0.08031410372902609,20,4,0.9805332083092129,0.22750467159067672,0.11519574165785806,0.2412648562335145,0.3564605978913726,-0.12606911457565645
arp6,68,0.8653374666513548,0.08031410372902609,25,62,0.8129247532330229,0.08427637192518361,-0.05241271341833187,0.11641676048863685,0.06400404707030498,-0.16882947390696873
arp6,68,0.8653374666513548,0.08031410372902609,30,4,0.9981824928107262,0.22360214427713077,0.13284502615937144,0.23758845549211258,0.37043348165148404,-0.10474342933274114
arp6,68,0.8653374666513548,0.08031410372902609,35,12,0.7971311774198252,0.11195843725040676,-0.0682062892315296,0.13778623635672044,0.06957994712519083,-0.20599252558825004
arp6,68,0.8653374666513548,0.08031410372902609,40,31,0.8175101905404797,0.12501012812491147,-0.04782727611087512,0.14858629610971377,0.10075901999883866,-0.1964135722205889
arp6,68,0.8653374666513548,0.08031410372902609,50,9,0.7058502418230765,0.23083759550026225,-0.15948722482827826,0.24441021000387742,0.08492298517559915,-0.4038974348321557
arp6,68,0.8653374666513548,0.08031410372902609,60,13,0.7117089700158449,0.2034583788787375,-0.15362849663550993,0.21873652459925538,0.06510802796374546,-0.37236502123476534
arp6,68,0.8653374666513548,0.08031410372902609,80,39,0.6927951493810082,0.0891831188054445,-0.17254231727034663,0.12001659859228968,-0.05252571867805696,-0.2925589158626363
arp6,68,0.8653374666513548,0.08031410372902609,100,5,0.6190405181810299,0.17200658069594843,-0.2462969484703249,0.18983313478028166,-0.056463813690043246,-0.43613008325060654
arp6,68,0.8653374666513548,0.08031410372902609,125,4,NA,NA,NA,NA,NA,NA
arp8,68,7.39732730974192e-4,0.04157512626982983,2.5,4,0.015401887393680617,0.03560589939658455,0.014662154662706425,0.0547382060008546,0.06940036066356102,-0.04007605133814818
arp8,68,7.39732730974192e-4,0.04157512626982983,5,29,6.531854368337889e-4,0.07271848713037582,-8.654729414040308e-5,0.08376436888607786,0.08367782159193746,-0.08385091618021825
arp8,68,7.39732730974192e-4,0.04157512626982983,10,39,3.927199415363401e-4,0.04980505156492465,-3.470127894378519e-4,0.06487707056994095,0.0645300577805031,-0.0652240833593788
arp8,68,7.39732730974192e-4,0.04157512626982983,20,4,3.344012752071132e-5,1.0642141027650377e-4,-7.062926034534806e-4,0.04157526247504469,0.040868969871591214,-0.04228155507849817
arp8,68,7.39732730974192e-4,0.04157512626982983,25,62,5.196963096090557e-4,0.03989485191427497,-2.200364213651363e-4,0.05762022503960067,0.05740018861823553,-0.057840261460965804
arp8,68,7.39732730974192e-4,0.04157512626982983,30,4,0,0,-7.39732730974192e-4,0.04157512626982983,0.04083539353885564,-0.04231485900080402
arp8,68,7.39732730974192e-4,0.04157512626982983,35,12,1.371663220852645e-4,7.085219447382407e-4,-6.025664088889275e-4,0.04158116313546881,0.04097859672657988,-0.042183729544357736
arp8,68,7.39732730974192e-4,0.04157512626982983,40,31,3.121830513337507e-4,0.008245420208903217,-4.275496796404413e-4,0.042384880308592165,0.041957330628951725,-0.042812429988232606
arp8,68,7.39732730974192e-4,0.04157512626982983,50,9,3.671410813850958e-4,3.3207411617762077e-4,-3.725916495890962e-4,0.04157645244090613,0.041203860791317035,-0.04194904409049523
arp8,68,7.39732730974192e-4,0.04157512626982983,60,13,0.033351788564163334,0.17674068723070432,0.032612055833189144,0.18156475882487202,0.21417681465806115,-0.1489527029916829
arp8,68,7.39732730974192e-4,0.04157512626982983,80,39,2.9650599510153077e-4,0.05292345875467942,-4.432267358726612e-4,0.06730069547122487,0.06685746873535221,-0.06774392220709753
arp8,68,7.39732730974192e-4,0.04157512626982983,100,5,2.5725370898528235e-5,7.142508011061648e-5,-7.140073600756637e-4,0.041575187623080705,0.04086118026300504,-0.04228919498315637
arp8,68,7.39732730974192e-4,0.04157512626982983,125,4,NA,NA,NA,NA,NA,NA
asf1,68,0.5960089770070328,0.022810790073143374,2.5,4,0.5966439436485732,0.09062353675150016,6.34966641540391e-4,0.09345029458012166,0.09408526122166205,-0.09281532793858127
asf1,68,0.5960089770070328,0.022810790073143374,5,29,0.5926894086385307,0.02959511885836427,-0.0033195683685021127,0.03736580260079696,0.034046234232294845,-0.04068537096929907
asf1,68,0.5960089770070328,0.022810790073143374,10,39,0.55858503970987,0.028688045128089732,-0.03742393729716287,0.03665154944927062,-7.723878478922488e-4,-0.0740754867464335
asf1,68,0.5960089770070328,0.022810790073143374,20,4,0.49107994837439245,0.09877580593994034,-0.10492902863264036,0.10137549991415959,-0.003553528718480775,-0.20630452854679995
asf1,68,0.5960089770070328,0.022810790073143374,25,62,0.5054204683244966,0.022374314838866736,-0.0905885086825362,0.03195218471825907,-0.058636323964277134,-0.12254069340079528
asf1,68,0.5960089770070328,0.022810790073143374,30,4,0.42124436612579114,0.088699148433247,-0.17476461088124168,0.09158532129410368,-0.083179289587138,-0.26634993217534536
asf1,68,0.5960089770070328,0.022810790073143374,35,12,0.3990361831659639,0.04452828616532405,-0.19697279384106892,0.050030994519217845,-0.14694179932185109,-0.24700378836028675
asf1,68,0.5960089770070328,0.022810790073143374,40,31,0.4240995097890441,0.04318972220599054,-0.17190946721798872,0.04884346678924059,-0.12306600042874813,-0.2207529340072293
asf1,68,0.5960089770070328,0.022810790073143374,50,9,0.4074956991970248,0.08938818707495601,-0.18851327781000804,0.09225280555250527,-0.09626047225750277,-0.2807660833625133
asf1,68,0.5960089770070328,0.022810790073143374,60,13,0.2651595173041294,0.09572119207011008,-0.3308494597029034,0.09840161967713702,-0.2324478400257664,-0.4292510793800404
asf1,68,0.5960089770070328,0.022810790073143374,80,39,0.14628995135450137,0.03407176614489262,-0.4497190256525314,0.04100265103616189,-0.4087163746163695,-0.4907216766886933
asf1,68,0.5960089770070328,0.022810790073143374,100,5,0.1132162518689768,0.24417756688433406,-0.48279272513805604,0.24524073135047214,-0.2375519937875839,-0.7280334564885282
asf1,68,0.5960089770070328,0.022810790073143374,125,4,NA,NA,NA,NA,NA,NA
bem1,48,0.681029644722,0.048758958497097736,5,25,0.5821303779475357,0.06876902888550512,-0.09889926677446426,0.08430074357665618,-0.014598523197808078,-0.18320001035112043
bem1,48,0.681029644722,0.048758958497097736,10,33,0.45273797931579274,0.0752670573582329,-0.22829166540620727,0.08968035435416845,-0.13861131105203883,-0.3179720197603757
bem1,48,0.681029644722,0.048758958497097736,20,4,0.15487789666565083,0.1083585451767491,-0.5261517480563491,0.11882344190665103,-0.40732830614969806,-0.6449751899630002
bem1,48,0.681029644722,0.048758958497097736,25,42,0.3280474784526864,0.06511891778927163,-0.3529821662693136,0.08135053464954989,-0.2716316316197637,-0.4343327009188635
bem1,48,0.681029644722,0.048758958497097736,30,4,0.11603150984198315,0.102688299447231,-0.5649981348800168,0.11367639542616524,-0.45132173945385157,-0.6786745303061821
bem1,48,0.681029644722,0.048758958497097736,35,11,0.1813324866903493,0.14518265974177974,-0.4996971580316507,0.15315169187253233,-0.3465454661591184,-0.652848849904183
bem1,48,0.681029644722,0.048758958497097736,40,23,0.23775247675916364,0.13658962990198048,-0.44327716796283634,0.14503159321500161,-0.29824557474783475,-0.5883087611778379
bem1,48,0.681029644722,0.048758958497097736,50,5,0.23207724821621045,0.21929516019704204,-0.44895239650578955,0.22465040244693094,-0.22430199405885862,-0.6736027989527205
bem1,48,0.681029644722,0.048758958497097736,60,11,0.13977022789318855,0.19436206316723864,-0.5412594168288114,0.20038474900138326,-0.34087466782742815,-0.7416441658301947
bem1,48,0.681029644722,0.048758958497097736,80,33,0.03954348897751512,0.08058532384608899,-0.6414861557444849,0.09418827131389948,-0.5472978844305854,-0.7356744270583844
bem1,48,0.681029644722,0.048758958497097736,100,5,0.12978553338374074,0.3548327774484907,-0.5512441113382592,0.35816718999027786,-0.19307692134798138,-0.9094113013285371
bem1,48,0.681029644722,0.048758958497097736,125,4,NA,NA,NA,NA,NA,NA
bfa1,68,0.9790849258380526,0.032583897867781826,2.5,4,0.9782222463803115,0.07654922562824261,-8.626794577411001e-4,0.08319551877680452,0.08233283931906342,-0.08405819823454562
bfa1,68,0.9790849258380526,0.032583897867781826,5,29,1.0058312680121206,0.041741112627646765,0.026746342174068016,0.0529531007935506,0.07969944296761862,-0.026206758619482587
bfa1,68,0.9790849258380526,0.032583897867781826,10,39,0.981607432627267,0.042999249794277265,0.002522506789214396,0.053950402066422924,0.05647290885563732,-0.05142789527720853
bfa1,68,0.9790849258380526,0.032583897867781826,20,4,1.0372904288632516,0.10085101578793491,0.058205503025199,0.10598413931205147,0.16418964233725047,-0.04777863628685247
bfa1,68,0.9790849258380526,0.032583897867781826,25,62,0.9628873575835477,0.033753347146021656,-0.016197568254504913,0.0469148041008154,0.03071723584631049,-0.06311237235532031
bfa1,68,0.9790849258380526,0.032583897867781826,30,4,1.0239557526377947,0.09186202240326106,0.04487082679974208,0.09746969559958252,0.1423405223993246,-0.05259886879984044
bfa1,68,0.9790849258380526,0.032583897867781826,35,12,0.9380044524617922,0.08511581719236701,-0.04108047337626042,0.0911395234603653,0.050059050084104884,-0.13221999683662572
bfa1,68,0.9790849258380526,0.032583897867781826,40,31,0.9019129395162253,0.06399094893672325,-0.07717198632182731,0.07180913553358208,-0.005362850788245235,-0.1489811218554094
bfa1,68,0.9790849258380526,0.032583897867781826,50,9,0.9527894576703472,0.07320406464434126,-0.02629546816770545,0.08012830636367482,0.053832838195969374,-0.10642377453138027
bfa1,68,0.9790849258380526,0.032583897867781826,60,15,1.001076798488683,0.05808148101663316,0.021991872650630406,0.06659706327867285,0.08858893592930325,-0.04460519062804244
bfa1,68,0.9790849258380526,0.032583897867781826,80,39,0.8854731003951501,0.06109349857773072,-0.09361182544290247,0.06923962715616847,-0.02437219828673401,-0.16285145259907094
bfa1,68,0.9790849258380526,0.032583897867781826,100,5,0.9153680858846627,0.16905818687319685,-0.06371683995338995,0.17216962841660194,0.10845278846321199,-0.2358864683699919
bfa1,68,0.9790849258380526,0.032583897867781826,125,4,NA,NA,NA,NA,NA,NA
bim1,68,0.8272367687896263,0.016145524183736413,2.5,4,0.8220007322304277,0.043766853416842263,-0.005236036559198576,0.04664992399971274,0.04141388744051416,-0.051885960558911315
bim1,68,0.8272367687896263,0.016145524183736413,5,29,0.8004048173243588,0.019165999242851492,-0.026831951465267512,0.025060197089101302,-0.0017717543761662097,-0.051892148554368814
bim1,68,0.8272367687896263,0.016145524183736413,10,39,0.7943308888834959,0.021024699401652865,-0.032905879906130364,0.026508789789378914,-0.00639709011675145,-0.05941466969550928
bim1,68,0.8272367687896263,0.016145524183736413,20,4,0.7857638259656007,0.06717848943937436,-0.04147294282402558,0.06909144226692442,0.027618499442898833,-0.11056438509095
bim1,68,0.8272367687896263,0.016145524183736413,25,62,0.7703003681118701,0.01820218871537311,-0.05693640067775618,0.024331001319256747,-0.03260539935849943,-0.08126740199701293
bim1,68,0.8272367687896263,0.016145524183736413,30,4,0.7494454552457508,0.0809354909061749,-0.07779131354387547,0.08253018623140952,0.004738872687534049,-0.16032149977528498
bim1,68,0.8272367687896263,0.016145524183736413,35,12,0.7209333911272813,0.035451706971734005,-0.10630337766234499,0.03895512133696044,-0.06734825632538455,-0.14525849899930543
bim1,68,0.8272367687896263,0.016145524183736413,40,31,0.7406857745634075,0.03236165475560959,-0.08655099422621881,0.03616565566513189,-0.05038533856108692,-0.1227166498913507
bim1,68,0.8272367687896263,0.016145524183736413,50,9,0.7856259091534634,0.06226886800842105,-0.041610859636162845,0.06432798671043405,0.022717127074271204,-0.1059388463465969
bim1,68,0.8272367687896263,0.016145524183736413,60,13,0.6447529480971669,0.05788684991550393,-0.1824838206924594,0.06009630058753778,-0.1223875201049216,-0.24258012127999717
bim1,68,0.8272367687896263,0.016145524183736413,80,39,0.5131525934175298,0.04391167785892412,-0.31408417537209643,0.04678582481429118,-0.26729835055780526,-0.3608700001863876
bim1,68,0.8272367687896263,0.016145524183736413,100,5,0.2699029984399787,0.1419717790687622,-0.5573337703496475,0.14288689234186963,-0.41444687800777785,-0.7002206626915171
bim1,68,0.8272367687896263,0.016145524183736413,125,4,NA,NA,NA,NA,NA,NA
bre1,68,0.3499965938166169,0.0716341720910118,2.5,4,0.004020890235257337,0.0037430822053691436,-0.3459757035813596,0.07173189859163666,-0.27424380498972295,-0.41770760217299624
bre1,68,0.3499965938166169,0.0716341720910118,5,29,0.45530311784152394,0.106543503566579,0.10530652402490703,0.12838603025020412,0.23369255427511115,-0.023079506225297086
bre1,68,0.3499965938166169,0.0716341720910118,10,39,0.39456900721994026,0.08753887983947668,0.04457241340332335,0.11311282020493978,0.15768523360826314,-0.06854040680161642
bre1,68,0.3499965938166169,0.0716341720910118,20,4,0.5042562262246308,0.5662332045222332,0.15425963240801394,0.570746438021896,0.7250060704299099,-0.416486805613882
bre1,68,0.3499965938166169,0.0716341720910118,25,62,0.2513911860446586,0.06599430671666671,-0.09860540777195831,0.0973997080600254,-0.001205699711932906,-0.1960051158319837
bre1,68,0.3499965938166169,0.0716341720910118,30,4,0.4720543687801013,0.590172843091462,0.12205777496348441,0.5945043644363127,0.7165621393997972,-0.4724465894728283
bre1,68,0.3499965938166169,0.0716341720910118,35,12,0.31832656931631953,0.10630265621237107,-0.03167002450029738,0.1281862290925599,0.09651620459226251,-0.15985625359285727
bre1,68,0.3499965938166169,0.0716341720910118,40,31,0.22698277058011757,0.09988697012392433,-0.12301382323649934,0.12291810855892002,-9.571467757932273e-5,-0.24593193179541936
bre1,68,0.3499965938166169,0.0716341720910118,50,9,0.16022667076715222,0.19823232282456374,-0.1897699230494647,0.2107783395503123,0.021008416500847615,-0.400548262599777
bre1,68,0.3499965938166169,0.0716341720910118,60,13,0.19507866763269122,0.15582517077213348,-0.1549179261839257,0.17150200715247987,0.016584080968554182,-0.32641993333640557
bre1,68,0.3499965938166169,0.0716341720910118,80,39,0.1695806250444509,0.08695261508381454,-0.180415968772166,0.11265971720663383,-0.06775625156553218,-0.29307568597879985
bre1,68,0.3499965938166169,0.0716341720910118,100,5,0.20925417151305814,0.47314870209747445,-0.14074242230355877,0.47854064499025506,0.3377982226866963,-0.6192830672938139
bre1,68,0.3499965938166169,0.0716341720910118,125,4,NA,NA,NA,NA,NA,NA
cac2,68,0.7796880635186193,0.06530358014052806,2.5,4,0.8199219010930395,0.17096009352446356,0.04023383757442023,0.18300795380819845,0.22324179138261868,-0.14277411623377823
cac2,68,0.7796880635186193,0.06530358014052806,5,29,0.8025804553744242,0.07687731554422524,0.02289239185580494,0.10086961497129227,0.1237620068270972,-0.07797722311548733
cac2,68,0.7796880635186193,0.06530358014052806,10,39,0.7866929747006508,0.07409057547768642,0.0070049111820315035,0.0987621939498365,0.105767105131868,-0.091757282767805
cac2,68,0.7796880635186193,0.06530358014052806,20,4,0.8027497422165479,0.11939723548232806,0.023061678697928634,0.13608915246996311,0.15915083116789175,-0.11302747377203448
cac2,68,0.7796880635186193,0.06530358014052806,25,62,0.7137122988723112,0.06838621208332613,-0.06597576464630805,0.09455808575831065,0.028582321112002596,-0.1605338504046187
cac2,68,0.7796880635186193,0.06530358014052806,30,4,0.8009981346786673,0.04280546403063879,0.021310071160048016,0.0780824265122997,0.09939249767234772,-0.05677235535225168
cac2,68,0.7796880635186193,0.06530358014052806,35,12,0.5894086834329301,0.1827312908287291,-0.19027938008568923,0.1940496900979333,0.003770310012244066,-0.3843290701836225
cac2,68,0.7796880635186193,0.06530358014052806,40,31,0.702029481194139,0.0848174070734609,-0.07765858232448031,0.10704461743514032,0.029386035110660014,-0.18470319975962063
cac2,68,0.7796880635186193,0.06530358014052806,50,9,0.623619343048882,0.25917309512263426,-0.1560687204697373,0.2672737376073758,0.11120501713763853,-0.4233424580771131
cac2,68,0.7796880635186193,0.06530358014052806,60,13,0.6434800830480806,0.14935916460522977,-0.13620798047053873,0.16301140337639725,0.02680342290585852,-0.29921938384693597
cac2,68,0.7796880635186193,0.06530358014052806,80,39,0.5229073447967926,0.08316773723157503,-0.25678071872182673,0.10574228149321671,-0.15103843722861002,-0.36252300021504347
cac2,68,0.7796880635186193,0.06530358014052806,100,5,0.3931901517434449,0.2752316142447039,-0.3864979117751744,0.2828727612530338,-0.10362515052214061,-0.6693706730282082
cac2,68,0.7796880635186193,0.06530358014052806,125,4,NA,NA,NA,NA,NA,NA
ccr4,48,0.7977120150878463,0.07168049587527253,5,25,0.8738906965676633,0.09968077620313713,0.07617868147981699,0.12277764712432337,0.19895632860414036,-0.046598965644506385
ccr4,48,0.7977120150878463,0.07168049587527253,10,33,0.8173949417600239,0.0941657195720254,0.019682926672177636,0.11834388970894226,0.1380268163811199,-0.09866096303676462
ccr4,48,0.7977120150878463,0.07168049587527253,20,4,0.5725416824183287,0.4700882877056954,-0.22517033266951758,0.47552191508593755,0.25035158241641997,-0.7006922477554551
ccr4,48,0.7977120150878463,0.07168049587527253,25,42,0.7914611461530044,0.07420920581145164,-0.006250868934841836,0.10317509251796846,0.09692422358312662,-0.10942596145281029
ccr4,48,0.7977120150878463,0.07168049587527253,30,4,0.575358515306122,0.5116190056506448,-0.22235349978172425,0.5166160086871868,0.29426250890546257,-0.7389695084689111
ccr4,48,0.7977120150878463,0.07168049587527253,35,11,0.7997249750285398,0.16599124909325547,0.002012959940693504,0.18080704705421233,0.18282000699490583,-0.17879408711351882
ccr4,48,0.7977120150878463,0.07168049587527253,40,23,0.7714208417172563,0.1296555370382859,-0.02629117337058995,0.148150773786745,0.12185960041615504,-0.17444194715733494
ccr4,48,0.7977120150878463,0.07168049587527253,50,5,0.6961400348617898,0.2690385827800774,-0.10157198022605651,0.2784238720247198,0.17685189179866329,-0.3799958522507763
ccr4,48,0.7977120150878463,0.07168049587527253,60,13,0.7224429830546345,0.1664966801477832,-0.07526903203321178,0.1812711725265719,0.10600214049336013,-0.25654020455978366
ccr4,48,0.7977120150878463,0.07168049587527253,80,33,0.7158809556904109,0.11126090091889426,-0.0818310593974354,0.13235211204287212,0.050521052645436715,-0.21418317144030752
ccr4,48,0.7977120150878463,0.07168049587527253,100,5,0.5466304741070713,0.5150978792408467,-0.25108154098077495,0.5200614566446382,0.26897991566386326,-0.7711429976254132
ccr4,48,0.7977120150878463,0.07168049587527253,125,4,NA,NA,NA,NA,NA,NA
ccs1,68,0.23889402471211763,0.0840155102830945,2.5,4,0.004365707791355999,0.010139659723475879,-0.23452831692076162,0.08462516568631719,-0.14990315123444442,-0.3191534826070788
ccs1,68,0.23889402471211763,0.0840155102830945,5,29,0.26653768269577255,0.13128850611729856,0.027643657983654923,0.15586942550301744,0.18351308348667236,-0.12822576751936252
ccs1,68,0.23889402471211763,0.0840155102830945,10,39,0.26227809361934007,0.11390669227489598,0.023384068907222444,0.14153918366705598,0.16492325257427842,-0.11815511475983353
ccs1,68,0.23889402471211763,0.0840155102830945,20,4,0.46392919630146745,0.853078717918491,0.22503517158934983,0.857205870799766,1.0822410423891158,-0.6321706992104161
ccs1,68,0.23889402471211763,0.0840155102830945,25,62,0.22584047325469242,0.08936816351002434,-0.013053551457425205,0.12265918072970813,0.10960562927228293,-0.13571273218713334
ccs1,68,0.23889402471211763,0.0840155102830945,30,4,0.4664513605146318,0.8577634314106578,0.2275573358025142,0.8618681513047776,1.0894254871072917,-0.6343108155022634
ccs1,68,0.23889402471211763,0.0840155102830945,35,12,0.3010251133128233,0.1930611406247562,0.06213108860070565,0.21054978030731986,0.2726808689080255,-0.1484186917066142
ccs1,68,0.23889402471211763,0.0840155102830945,40,31,0.21792352256816197,0.1382876341982433,-0.020970502143955655,0.161808762866156,0.14083826072220035,-0.18277926501011166
ccs1,68,0.23889402471211763,0.0840155102830945,50,9,0.33288889400423394,0.3354182920045212,0.09399486929211631,0.3457803299485947,0.439775199240711,-0.2517854606564784
ccs1,68,0.23889402471211763,0.0840155102830945,60,13,0.2894842035881465,0.25606631806461244,0.0505901788760289,0.2694968742217542,0.3200870530977831,-0.21890669534572532
ccs1,68,0.23889402471211763,0.0840155102830945,80,39,0.100055453238351,0.10891441776495595,-0.13883857147376663,0.1375534672962049,-0.0012851041775617245,-0.27639203876997154
ccs1,68,0.23889402471211763,0.0840155102830945,100,5,0.3365572824205239,0.5764192215107232,0.09766325770840628,0.5825098496121391,0.6801731073205455,-0.48484659190373286
ccs1,68,0.23889402471211763,0.0840155102830945,125,4,NA,NA,NA,NA,NA,NA
chc1,68,0.07997348165203048,0.05907675584510293,2.5,4,0.02044604748420665,0.05255463339841398,-0.059527434167823835,0.07906992204892827,0.01954248788110443,-0.1385973562167521
chc1,68,0.07997348165203048,0.05907675584510293,5,29,0.051552701969035615,0.07149956726443751,-0.02842077968299487,0.09274832181869237,0.0643275421356975,-0.12116910150168725
chc1,68,0.07997348165203048,0.05907675584510293,10,39,0.08007335628961276,0.0767631503554618,9.987463758227844e-5,0.09686405078086058,0.09696392541844286,-0.0967641761432783
chc1,68,0.07997348165203048,0.05907675584510293,20,4,2.938652641502446e-4,8.489863826408502e-4,-0.07967961638788024,0.059082855881040584,-0.020596760506839652,-0.13876247226892083
chc1,68,0.07997348165203048,0.05907675584510293,25,62,0.08571367474603582,0.06887046681039886,0.005740193094005336,0.09073700612134034,0.09647719921534567,-0.084996813027335
chc1,68,0.07997348165203048,0.05907675584510293,30,4,2.2938948769125216e-4,7.30019727573948e-4,-0.07974409216433923,0.05908126615082441,-0.020662826013514816,-0.13882535831516363
chc1,68,0.07997348165203048,0.05907675584510293,35,12,0.11521978652306025,0.17353893435197248,0.03524630487102977,0.18331891560120062,0.21856522047223037,-0.14807261073017086
chc1,68,0.07997348165203048,0.05907675584510293,40,31,0.06555229189359559,0.08022078126401248,-0.0144211897584349,0.09962648657756852,0.08520529681913362,-0.11404767633600342
chc1,68,0.07997348165203048,0.05907675584510293,50,9,0.2047539770757696,0.30113326474936036,0.1247804954237391,0.30687343681034085,0.43165393223407994,-0.18209294138660176
chc1,68,0.07997348165203048,0.05907675584510293,60,13,0.07137485542279597,0.12107448814946656,-0.008598626229234518,0.13471857615725166,0.12611994992801714,-0.14331720238648618
chc1,68,0.07997348165203048,0.05907675584510293,80,39,0.04872093447884658,0.06901287081167459,-0.0312525471731839,0.09084513976460595,0.05959259259142205,-0.12209768693778986
chc1,68,0.07997348165203048,0.05907675584510293,100,5,0.015955113180049937,0.04279526552153752,-0.06401836847198054,0.07294859719172672,0.008930228719746178,-0.13696696566370725
chc1,68,0.07997348165203048,0.05907675584510293,125,4,NA,NA,NA,NA,NA,NA
chk1,47,1.0197567540698202,0.015432109999798067,5,25,1.021074667904609,0.02641910506075764,0.001317913834788742,0.03059606398308804,0.03191397781787678,-0.0292781501482993
chk1,47,1.0197567540698202,0.015432109999798067,10,32,1.0220047342260206,0.02705703988745207,0.0022479801562003132,0.031148570216256152,0.033396550372456466,-0.02890059006005584
chk1,47,1.0197567540698202,0.015432109999798067,20,4,0.9805996622189909,0.06374426632560425,-0.039157091850829384,0.06558568066609838,0.026428588815268994,-0.10474277251692776
chk1,47,1.0197567540698202,0.015432109999798067,25,41,1.0140579164592103,0.02276631139991807,-0.005698837610609964,0.027503726180354307,0.021804888569744343,-0.03320256379096427
chk1,47,1.0197567540698202,0.015432109999798067,30,4,0.984450492876666,0.06961313193439167,-0.035306261193154276,0.07130314268502398,0.035996881491869706,-0.10660940387817826
chk1,47,1.0197567540698202,0.015432109999798067,35,11,1.0132553109197862,0.06210540721290666,-0.006501443150034092,0.06399399678193905,0.05749255363190496,-0.07049543993197314
chk1,47,1.0197567540698202,0.015432109999798067,40,22,1.0193515819008132,0.03408383703714186,-4.051721690070398e-4,0.037414675813379844,0.037009503644372804,-0.037819847982386884
chk1,47,1.0197567540698202,0.015432109999798067,50,5,1.0001644897861643,0.06689909197845134,-0.019592264283655902,0.06865594312648512,0.04906367884282922,-0.08824820741014103
chk1,47,1.0197567540698202,0.015432109999798067,60,13,1.00083922211216,0.021294627090433563,-0.018917531957660216,0.026298501135359302,0.007380969177699086,-0.04521603309301952
chk1,47,1.0197567540698202,0.015432109999798067,80,32,1.0042235029501012,0.027762031841448747,-0.015533251119719038,0.03176287819155376,0.016229627071834722,-0.0472961293112728
chk1,47,1.0197567540698202,0.015432109999798067,100,5,0.9258044138543302,0.058634083684054775,-0.09395234021549004,0.06063089796889541,-0.033321442246594626,-0.15458323818438546
chk1,47,1.0197567540698202,0.015432109999798067,125,4,NA,NA,NA,NA,NA,NA
chl1,48,0.9098313591980327,0.018284058848452484,5,25,0.8952887748399019,0.025993415496731488,-0.014542584358130828,0.03177993796657561,0.017237353608444785,-0.04632252232470644
chl1,48,0.9098313591980327,0.018284058848452484,10,33,0.8968591881516657,0.024273930364572077,-0.012972171046367054,0.03038964467244999,0.017417473626082935,-0.043361815718817046
chl1,48,0.9098313591980327,0.018284058848452484,20,4,0.8714585831348749,0.12169391688571622,-0.03837277606315781,0.12305980747165697,0.08468703140849916,-0.16143258353481477
chl1,48,0.9098313591980327,0.018284058848452484,25,42,0.8822703161206665,0.015300037649799625,-0.027561043077366176,0.023841098130307666,-0.003719944947058511,-0.05140214120767384
chl1,48,0.9098313591980327,0.018284058848452484,30,4,0.8607929006655386,0.11710510786972093,-0.04903845853249411,0.11852389251603514,0.06948543398354103,-0.16756235104852923
chl1,48,0.9098313591980327,0.018284058848452484,35,11,0.8338692398279552,0.051334143366712444,-0.07596211937007746,0.05449312877022076,-0.021468990599856706,-0.1304552481402982
chl1,48,0.9098313591980327,0.018284058848452484,40,23,0.836753273149618,0.03112637887701009,-0.0730780860484147,0.03609928351046394,-0.036978802537950765,-0.10917736955887863
chl1,48,0.9098313591980327,0.018284058848452484,50,5,0.7936937227717966,0.04784344021635401,-0.11613763642623609,0.051218176263017355,-0.06491946016321873,-0.16735581268925345
chl1,48,0.9098313591980327,0.018284058848452484,60,13,0.740971172103314,0.05041043665630352,-0.16886018709471873,0.053623865319956776,-0.11523632177476195,-0.2224840524146755
chl1,48,0.9098313591980327,0.018284058848452484,80,33,0.574553067243364,0.04594635970282472,-0.33527829195466874,0.049450730812749664,-0.2858275611419191,-0.3847290227674184
chl1,48,0.9098313591980327,0.018284058848452484,100,5,0.2638539599943112,0.10461053720823797,-0.6459773992037214,0.10619638083743634,-0.5397810183662851,-0.7521737800411578
chl1,48,0.9098313591980327,0.018284058848452484,125,4,NA,NA,NA,NA,NA,NA
cik1,68,2.691924526826781e-4,2.8634815702334123e-4,2.5,4,0.0041217062771426284,0.004824799990709388,0.0038525138244599505,0.004833289792406408,0.008685803616866359,-9.807759679464575e-4
cik1,68,2.691924526826781e-4,2.8634815702334123e-4,5,29,5.050175051065696e-4,0.0010594673969342699,2.358250524238915e-4,0.0010974818596210792,0.0013333069120449706,-8.616568071971877e-4
cik1,68,2.691924526826781e-4,2.8634815702334123e-4,10,39,3.343086005481795e-4,4.227218531559939e-4,6.511614786550141e-5,5.105771559385533e-4,5.756933038040548e-4,-4.454610080730519e-4
